uid,domainID,siteID,namedLocation,startDate,plateauCollectTime,replicateNumber,syringeID,gasSampleID,saltTracerSampleID,remarks,incompleteExperimentQF
"6ec7689e-81a0-45f7-93a3-449f5de576ca","D04","GUIL","GUIL.AOS.reaeration.station.04","2019-09-27T13:20Z","2019-09-27T17:10Z",4,"GUIL.19.20190927","GUIL.19.20190927.GAS","GUIL.19.20190927.TCR",,
"c1659e39-fc9b-45b6-93ae-c4e1b67a6e04","D04","GUIL","GUIL.AOS.reaeration.station.02","2019-09-27T13:20Z","2019-09-27T16:50Z",2,"GUIL.07.20190927","GUIL.07.20190927.GAS","GUIL.07.20190927.TCR",,
"593dacbf-88ce-4eb8-aad7-b4bc9f88302b","D04","GUIL","GUIL.AOS.reaeration.station.04","2019-09-27T13:20Z","2019-09-27T17:10Z",5,"GUIL.20.20190927","GUIL.20.20190927.GAS","GUIL.20.20190927.TCR",,
"40a90ff4-d36f-41ab-bc63-e60040d7d006","D04","GUIL","GUIL.AOS.reaeration.station.01","2019-09-27T13:20Z","2019-09-27T16:37Z",4,"GUIL.04.20190927","GUIL.04.20190927.GAS","GUIL.04.20190927.TCR",,
"9caf096a-8b72-4213-b3e5-a4f448946096","D04","GUIL","GUIL.AOS.reaeration.station.04","2019-09-27T13:20Z","2019-09-27T17:10Z",2,"GUIL.17.20190927","GUIL.17.20190927.GAS","GUIL.17.20190927.TCR",,
"b0244e08-3ad8-4a1c-bff1-bc9d4569e900","D04","GUIL","GUIL.AOS.reaeration.station.03","2019-09-27T13:20Z","2019-09-27T17:03Z",2,"GUIL.12.20190927","GUIL.12.20190927.GAS","GUIL.12.20190927.TCR",,
"2d2c57e9-d386-45a5-8c02-bc6649d1165b","D04","GUIL","GUIL.AOS.reaeration.station.03","2019-09-27T13:20Z","2019-09-27T17:03Z",4,"GUIL.14.20190927","GUIL.14.20190927.GAS","GUIL.14.20190927.TCR",,
"39e3fe09-786b-40cd-a193-59f628b27629","D04","GUIL","GUIL.AOS.reaeration.station.02","2019-09-27T13:20Z","2019-09-27T16:50Z",3,"GUIL.08.20190927","GUIL.08.20190927.GAS","GUIL.08.20190927.TCR",,
"74b5e771-d4aa-42fd-a5c4-647159de9c02","D04","GUIL","GUIL.AOS.reaeration.station.02","2019-09-27T13:20Z","2019-09-27T16:50Z",1,"GUIL.06.20190927","GUIL.06.20190927.GAS","GUIL.06.20190927.TCR",,
"984daf74-37b3-40c1-8f55-80dac5f9f257","D04","GUIL","GUIL.AOS.reaeration.station.04","2019-09-27T13:20Z","2019-09-27T17:10Z",3,"GUIL.18.20190927","GUIL.18.20190927.GAS","GUIL.18.20190927.TCR",,
"79ffb3fb-7ae9-4449-8dbb-b4fc1b7b1b8d","D04","GUIL","GUIL.AOS.reaeration.station.03","2019-09-27T13:20Z","2019-09-27T17:03Z",3,"GUIL.13.20190927","GUIL.13.20190927.GAS","GUIL.13.20190927.TCR",,
"e417881b-cd55-4dd2-947a-16c02d027752","D04","GUIL","GUIL.AOS.reaeration.station.01","2019-09-27T13:20Z","2019-09-27T16:37Z",5,"GUIL.05.20190927","GUIL.05.20190927.GAS","GUIL.05.20190927.TCR",,
"69d07579-19ff-4ba2-9cd8-fe00cba1cdb5","D04","GUIL","GUIL.AOS.reaeration.station.01","2019-09-27T13:20Z","2019-09-27T16:37Z",1,"GUIL.01.20190927","GUIL.01.20190927.GAS","GUIL.01.20190927.TCR",,
"744f40b4-f390-4133-b98b-b294afb5ec72","D04","GUIL","GUIL.AOS.reaeration.station.03","2019-09-27T13:20Z","2019-09-27T17:03Z",1,"GUIL.11.20190927","GUIL.11.20190927.GAS","GUIL.11.20190927.TCR",,
"b1f3c18a-3c54-44be-9e31-f95372bbc2cf","D04","GUIL","GUIL.AOS.reaeration.station.01","2019-09-27T13:20Z","2019-09-27T16:37Z",2,"GUIL.02.20190927","GUIL.02.20190927.GAS","GUIL.02.20190927.TCR",,
"d1c863af-1ed2-47b1-9b3b-0789542d4aca","D04","GUIL","GUIL.AOS.reaeration.station.02","2019-09-27T13:20Z","2019-09-27T16:50Z",4,"GUIL.09.20190927","GUIL.09.20190927.GAS","GUIL.09.20190927.TCR",,
"02462300-66ce-4200-9414-795a15d2887c","D04","GUIL","GUIL.AOS.reaeration.station.01","2019-09-27T13:20Z","2019-09-27T16:37Z",3,"GUIL.03.20190927","GUIL.03.20190927.GAS","GUIL.03.20190927.TCR",,
"4a7230f7-9aae-4a46-a4fe-327b01cf35cf","D04","GUIL","GUIL.AOS.reaeration.station.04","2019-09-27T13:20Z","2019-09-27T17:10Z",1,"GUIL.16.20190927","GUIL.16.20190927.GAS","GUIL.16.20190927.TCR",,
"ac7ac104-5ef1-4a22-93b3-3af3a9e9ee00","D04","GUIL","GUIL.AOS.reaeration.station.02","2019-09-27T13:20Z","2019-09-27T16:50Z",5,"GUIL.10.20190927","GUIL.10.20190927.GAS","GUIL.10.20190927.TCR",,
"de527964-0df1-4b11-a166-80b940383cda","D04","GUIL","GUIL.AOS.reaeration.station.03","2019-09-27T13:20Z","2019-09-27T17:03Z",5,"GUIL.15.20190927","GUIL.15.20190927.GAS","GUIL.15.20190927.TCR",,
