uid,domainID,siteID,namedLocation,startDate,laboratoryName,saltSampleID,sampleCode,analyte,finalConcentration,saltBelowDetectionQF,analysisDate,analyzedBy,sampleCondition,analyticalReplicateTCR,remarks,saltCheckStandardQF
"da1b6926-da22-4058-9439-d8ae3dc10c18","D01","HOPB","HOPB.AOS.reaeration.station.02","2018-04-23T15:45Z","Loecke Lab at University of Kansas","HOPB.07.20180423.TCR","A00000000603","chloride",25.575,0,"2018-06-07T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"bc72c3f9-d207-4fe7-b54d-646d069a26cf","D01","HOPB","HOPB.AOS.reaeration.station.02","2018-04-23T15:45Z","Loecke Lab at University of Kansas","HOPB.09.20180423.TCR","A00000000586","chloride",25.638,0,"2018-06-07T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"8bc820cb-82e1-466c-9447-238fbf12933d","D01","HOPB","HOPB.AOS.reaeration.station.02","2018-04-23T15:45Z","Loecke Lab at University of Kansas","HOPB.10.20180423.TCR","A00000000581","chloride",25.574,0,"2018-06-07T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"d78829a6-31c9-4ac2-b70c-98318de928c8","D01","HOPB","HOPB","2018-04-23T15:45Z","Loecke Lab at University of Kansas","HOPB.00.20180423.TCR","A00000000584","chloride",88323.000,0,"2018-06-07T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"20384f50-0668-48ef-b012-8a5c0ff269ef","D01","HOPB","HOPB.AOS.reaeration.station.01","2018-04-23T15:45Z","Loecke Lab at University of Kansas","HOPB.02.20180423.TCR","A00000000599","chloride",24.788,0,"2018-06-07T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"c56f9e0d-645c-441d-8b25-b089e552d4d6","D01","HOPB","HOPB.AOS.reaeration.station.03","2018-04-23T15:45Z","Loecke Lab at University of Kansas","HOPB.B3.20180423.TCR","A00000000602","chloride",25.082,0,"2018-06-07T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,
"5b332c60-5d81-4d27-b81a-cc27a92c2b06","D01","HOPB","HOPB.AOS.reaeration.station.04","2018-04-23T15:45Z","Loecke Lab at University of Kansas","HOPB.17.20180423.TCR","A00000000601","chloride",25.541,0,"2018-06-07T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"15d34fd3-0880-4b27-abc5-24a4335d8d89","D01","HOPB","HOPB.AOS.reaeration.station.02","2018-04-23T15:45Z","Loecke Lab at University of Kansas","HOPB.08.20180423.TCR","A00000000591","chloride",25.699,0,"2018-06-07T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"abb059e2-e94a-43a0-8126-e4a356e6bd3a","D01","HOPB","HOPB.AOS.reaeration.station.04","2018-04-23T15:45Z","Loecke Lab at University of Kansas","HOPB.16.20180423.TCR","A00000000595","chloride",25.481,0,"2018-06-07T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"08738d83-3f54-4881-8392-e359e14b3abc","D01","HOPB","HOPB.AOS.reaeration.station.01","2018-04-23T15:45Z","Loecke Lab at University of Kansas","HOPB.05.20180423.TCR","A00000000593","chloride",25.508,0,"2018-06-07T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"11a00d23-e39a-4222-96db-84a3f3e95cf2","D01","HOPB","HOPB.AOS.reaeration.station.01","2018-04-23T15:45Z","Loecke Lab at University of Kansas","HOPB.03.20180423.TCR","A00000000589","chloride",25.624,0,"2018-06-07T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"1696e089-39a7-487e-8b8b-abb3353759f6","D01","HOPB","HOPB.AOS.reaeration.station.01","2018-04-23T15:45Z","Loecke Lab at University of Kansas","HOPB.04.20180423.TCR","A00000000600","chloride",25.398,0,"2018-06-07T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"74d430f3-b1f7-41d0-8933-baa7246f70a3","D01","HOPB","HOPB.AOS.reaeration.station.01","2018-04-23T15:45Z","Loecke Lab at University of Kansas","HOPB.B1.20180423.TCR","A00000000587","chloride",27.269,0,"2018-06-07T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,
"9d666e07-87c4-4e1c-97fd-62b146aa3241","D01","HOPB","HOPB.AOS.reaeration.station.02","2018-04-23T15:45Z","Loecke Lab at University of Kansas","HOPB.B2.20180423.TCR","A00000000585","chloride",25.164,0,"2018-06-07T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,
"d7418d9d-fdb3-46e6-862f-28e5241182b7","D01","HOPB","HOPB.AOS.reaeration.station.04","2018-04-23T15:45Z","Loecke Lab at University of Kansas","HOPB.18.20180423.TCR","A00000000594","chloride",25.445,0,"2018-06-07T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"2e6585d9-e86a-463d-8519-ea0b298862e8","D01","HOPB","HOPB.AOS.reaeration.station.04","2018-04-23T15:45Z","Loecke Lab at University of Kansas","HOPB.19.20180423.TCR","A00000000583","chloride",25.441,0,"2018-06-07T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"d2577a65-787b-496b-badb-22fcbed30fa0","D01","HOPB","HOPB.AOS.reaeration.station.03","2018-04-23T15:45Z","Loecke Lab at University of Kansas","HOPB.13.20180423.TCR","A00000000592","chloride",25.633,0,"2018-06-07T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"57d56fba-dae5-4d14-97a4-f8cbf522163c","D01","HOPB","HOPB.AOS.reaeration.station.04","2018-04-23T15:45Z","Loecke Lab at University of Kansas","HOPB.B4.20180423.TCR","A00000000604","chloride",24.941,0,"2018-06-07T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,
"baff74a5-d0b9-48e4-8739-b9869fe510d7","D01","HOPB","HOPB.AOS.reaeration.station.03","2018-04-23T15:45Z","Loecke Lab at University of Kansas","HOPB.14.20180423.TCR","A00000000597","chloride",25.415,0,"2018-06-07T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"1ca39292-5e3b-4ea4-ac48-31ff6fefbc3b","D01","HOPB","HOPB.AOS.reaeration.station.03","2018-04-23T15:45Z","Loecke Lab at University of Kansas","HOPB.11.20180423.TCR","A00000000588","chloride",25.471,0,"2018-06-07T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"e767cd8c-5275-48fe-93e3-25042b31a9ed","D01","HOPB","HOPB.AOS.reaeration.station.03","2018-04-23T15:45Z","Loecke Lab at University of Kansas","HOPB.12.20180423.TCR","A00000000596","chloride",25.541,0,"2018-06-07T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"8711eadc-6df5-4ab7-a0f1-a6ec5f69e45f","D01","HOPB","HOPB.AOS.reaeration.station.02","2018-04-23T15:45Z","Loecke Lab at University of Kansas","HOPB.06.20180423.TCR","A00000000598","chloride",25.559,0,"2018-06-07T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"833b8ea5-a389-4bff-8f93-4909d761d7a7","D01","HOPB","HOPB.AOS.reaeration.station.04","2018-04-23T15:45Z","Loecke Lab at University of Kansas","HOPB.20.20180423.TCR","A00000000582","chloride",25.472,0,"2018-06-07T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"24a9d586-22b3-46fd-87d3-4e915b00ac50","D01","HOPB","HOPB.AOS.reaeration.station.01","2018-04-23T15:45Z","Loecke Lab at University of Kansas","HOPB.01.20180423.TCR","A00000000580","chloride",25.596,0,"2018-06-07T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"82837f3e-49e0-4ea6-a00a-935ff27a407f","D01","HOPB","HOPB.AOS.reaeration.station.03","2018-04-23T15:45Z","Loecke Lab at University of Kansas","HOPB.15.20180423.TCR","A00000000590","chloride",25.436,0,"2018-06-07T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
