uid,domainID,siteID,namedLocation,startDate,stationToInjectionDistance,hoboSampleID
"7aae0226-e4bc-457f-979f-86824e402c3c","D10","ARIK","ARIK.AOS.reaeration.station.04","2018-06-05T20:23Z",190.00,"ARIK_S4_20180605"
"3e1b4e8b-20e9-4b87-a082-73fb7417ce51","D10","ARIK","ARIK.AOS.reaeration.station.01","2018-06-05T20:23Z",49.00,"ARIK_S1_20180605"
