uid,domainID,siteID,namedLocation,startDate,plateauCollectTime,replicateNumber,syringeID,gasSampleID,saltTracerSampleID,remarks,incompleteExperimentQF
"f11dab0a-d442-43fc-b839-3e9b0f6cc2c9","D04","CUPE","CUPE.AOS.reaeration.station.03","2017-12-15T12:19Z","2017-12-15T15:07Z",5,"CUPE.15.20171215","CUPE.15.20171215.GAS","CUPE.15.20171215.TCR",,
"94d3ba6e-4ef4-4e6e-a880-e5e4904a25d9","D04","CUPE","CUPE.AOS.reaeration.station.02","2017-12-15T12:19Z","2017-12-15T15:03Z",2,"CUPE.07.20171215","CUPE.07.20171215.GAS","CUPE.07.20171215.TCR",,
"84c452a9-d870-4f8a-b986-a6fd4818dabc","D04","CUPE","CUPE.AOS.reaeration.station.01","2017-12-15T12:19Z","2017-12-15T14:59Z",2,"CUPE.02.20171215","CUPE.02.20171215.GAS","CUPE.02.20171215.TCR",,
"cfb7a770-4d71-4898-a8d9-e45eb14c1fc4","D04","CUPE","CUPE.AOS.reaeration.station.01","2017-12-15T12:19Z","2017-12-15T14:59Z",5,"CUPE.05.20171215","CUPE.05.20171215.GAS","CUPE.05.20171215.TCR",,
"6d0019bc-591f-4764-88ff-e093b96aa8ee","D04","CUPE","CUPE.AOS.reaeration.station.04","2017-12-15T12:19Z","2017-12-15T15:12Z",4,"CUPE.19.20171215","CUPE.19.20171215.GAS","CUPE.19.20171215.TCR",,
"9b241e80-9736-4ae5-8102-1736002a574e","D04","CUPE","CUPE.AOS.reaeration.station.01","2017-12-15T12:19Z","2017-12-15T14:59Z",1,"CUPE.01.20171215","CUPE.01.20171215.GAS","CUPE.01.20171215.TCR",,
"ca9aea48-9c9c-42db-bb47-2cc5858b6c0e","D04","CUPE","CUPE.AOS.reaeration.station.04","2017-12-15T12:19Z","2017-12-15T15:12Z",3,"CUPE.18.20171215","CUPE.18.20171215.GAS","CUPE.18.20171215.TCR",,
"e9978e55-2546-4b88-8313-499beea9045d","D04","CUPE","CUPE.AOS.reaeration.station.04","2017-12-15T12:19Z","2017-12-15T15:12Z",2,"CUPE.17.20171215","CUPE.17.20171215.GAS","CUPE.17.20171215.TCR",,
"f5d3bd3b-58fc-48d4-a2c8-f2d8a3579946","D04","CUPE","CUPE.AOS.reaeration.station.01","2017-12-15T12:19Z","2017-12-15T14:59Z",4,"CUPE.04.20171215","CUPE.04.20171215.GAS","CUPE.04.20171215.TCR",,
"ee151513-b761-4623-bc55-20e99f095eab","D04","CUPE","CUPE.AOS.reaeration.station.02","2017-12-15T12:19Z","2017-12-15T15:03Z",1,"CUPE.06.20171215","CUPE.06.20171215.GAS","CUPE.06.20171215.TCR",,
"f5065217-48b9-4a50-aa97-ceb6b567d721","D04","CUPE","CUPE.AOS.reaeration.station.03","2017-12-15T12:19Z","2017-12-15T15:07Z",4,"CUPE.14.20171215","CUPE.14.20171215.GAS","CUPE.14.20171215.TCR",,
"1b3eee6b-b515-43e2-ae4c-6036756f4812","D04","CUPE","CUPE.AOS.reaeration.station.01","2017-12-15T12:19Z","2017-12-15T14:59Z",3,"CUPE.03.20171215","CUPE.03.20171215.GAS","CUPE.03.20171215.TCR",,
"a8a6c24e-5079-4a41-a474-c50e3e8c0a86","D04","CUPE","CUPE.AOS.reaeration.station.03","2017-12-15T12:19Z","2017-12-15T15:07Z",2,"CUPE.12.20171215","CUPE.12.20171215.GAS","CUPE.12.20171215.TCR",,
"cf34b3a4-6e76-4088-8e95-fcff5bb2cd31","D04","CUPE","CUPE.AOS.reaeration.station.04","2017-12-15T12:19Z","2017-12-15T15:12Z",5,"CUPE.20.20171215","CUPE.20.20171215.GAS","CUPE.20.20171215.TCR",,
"d40165af-6dee-42dd-9e69-e9cafd576df0","D04","CUPE","CUPE.AOS.reaeration.station.02","2017-12-15T12:19Z","2017-12-15T15:03Z",5,"CUPE.10.20171215","CUPE.10.20171215.GAS","CUPE.10.20171215.TCR",,
"22798481-0d4c-4d38-ba39-acc58c183385","D04","CUPE","CUPE.AOS.reaeration.station.03","2017-12-15T12:19Z","2017-12-15T15:07Z",1,"CUPE.11.20171215","CUPE.11.20171215.GAS","CUPE.11.20171215.TCR",,
"18ad233f-efc8-45ce-b7b9-943b2e4eaf7b","D04","CUPE","CUPE.AOS.reaeration.station.03","2017-12-15T12:19Z","2017-12-15T15:07Z",3,"CUPE.13.20171215","CUPE.13.20171215.GAS","CUPE.13.20171215.TCR",,
"c37988f6-560b-40b0-b751-c664dc69b973","D04","CUPE","CUPE.AOS.reaeration.station.02","2017-12-15T12:19Z","2017-12-15T15:03Z",4,"CUPE.09.20171215","CUPE.09.20171215.GAS","CUPE.09.20171215.TCR",,
"55e56299-3337-4c5e-ae38-08cdd2a4a85f","D04","CUPE","CUPE.AOS.reaeration.station.04","2017-12-15T12:19Z","2017-12-15T15:12Z",1,"CUPE.16.20171215","CUPE.16.20171215.GAS","CUPE.16.20171215.TCR",,
"14aac25a-3fe9-4e9c-ab94-312957ffd460","D04","CUPE","CUPE.AOS.reaeration.station.02","2017-12-15T12:19Z","2017-12-15T15:03Z",3,"CUPE.08.20171215","CUPE.08.20171215.GAS","CUPE.08.20171215.TCR",,
