uid,domainID,siteID,namedLocation,collectDate,stationToInjectionDistance,specificConductanceRep1,specificConductanceRep2,specificConductanceRep3,specificConductanceRep4,sampleCollected,saltBackgroundSampleID,saltBackgroundSampleCode,remarks,incompleteExperimentQF
"952cf976-d26c-4b8b-9ff6-18dfc896908b","D04","CUPE","CUPE.AOS.reaeration.station.02","2017-12-15T12:19Z",144.00,342.10,342.10,341.90,342.10,"Y","CUPE.B2.20171215.TCR",,"Temp. 21.5 C",
"2d45f5d5-d094-4834-b826-b4f59d33bf86","D04","CUPE","CUPE.AOS.reaeration.station.01","2017-12-15T12:19Z",64.00,340.50,340.70,340.60,339.90,"Y","CUPE.B1.20171215.TCR",,"Temp. 21.5",
"f6049553-32b3-406b-a24c-b9b25b09f1fd","D04","CUPE","CUPE.AOS.reaeration.station.03","2017-12-15T12:19Z",219.00,342.30,342.40,342.30,342.50,"Y","CUPE.B3.20171215.TCR",,"Temp. 21.5 C",
"20c464e5-1aac-4f72-be3c-dbd285017cba","D04","CUPE","CUPE.AOS.reaeration.station.04","2017-12-15T12:19Z",327.00,342.70,342.60,342.70,342.60,"Y","CUPE.B4.20171215.TCR",,"Temp 21.5 C",
