uid,domainID,siteID,namedLocation,startDate,stationToInjectionDistance,hoboSampleID
"5e506a1c-abcf-407f-9e94-2822427b4e47","D04","CUPE","CUPE.AOS.reaeration.station.01","2018-03-08T12:04Z",64.00,"CUPE_S1_20180308"
"6046ab67-8e91-4383-97e5-da82354a8dfe","D04","CUPE","CUPE.AOS.reaeration.station.04","2018-03-08T12:04Z",327.00,"CUPE_S4_20180308"
