uid,domainID,siteID,namedLocation,collectDate,stationToInjectionDistance,specificConductanceRep1,specificConductanceRep2,specificConductanceRep3,specificConductanceRep4,sampleCollected,saltBackgroundSampleID,saltBackgroundSampleCode,remarks,incompleteExperimentQF
"d856d38f-524b-4177-ae3b-68586ffbcf96","D01","HOPB","HOPB.AOS.reaeration.station.03","2018-08-09T13:25Z",222.00,85.30,85.30,85.30,85.30,"Y","HOPB.B3.20180809.TCR",,,"externalLabSaltSampleDataNA"
"9a09e89c-f894-41ab-baa2-3a6b2998e3fa","D01","HOPB","HOPB.AOS.reaeration.station.02","2018-08-09T13:25Z",128.00,85.70,85.60,85.60,85.60,"Y","HOPB.B2.20180809.TCR",,,"externalLabSaltSampleDataNA"
"37383411-8dbe-4214-8894-9f78e20904d4","D01","HOPB","HOPB.AOS.reaeration.station.04","2018-08-09T13:25Z",295.00,84.90,84.90,85.00,84.90,"Y","HOPB.B4.20180809.TCR",,,"externalLabSaltSampleDataNA"
"96c686d5-ba05-4324-8860-5d4e13d60426","D01","HOPB","HOPB.AOS.reaeration.station.01","2018-08-09T13:25Z",28.00,85.60,85.70,85.60,85.70,"Y","HOPB.B1.20180809.TCR",,,"externalLabSaltSampleDataNA"
