uid,recorduid,domainID,siteID,namedLocation,hoboSampleID,startDate,measurementNumber,dateTimeLogger,lowRangeHobo,fullRangeHobo,waterTemp,fullRangeSpCondLinear,lowRangeSpCondLinear,fullRangeSpCondNonlinear,lowRangeSpCondNonlinear
"86adac45-bccf-4aa7-bea4-745e11473b67","74d21e0d-373b-448e-b476-f6a7b59fdcf7","D01","HOPB","HOPB.AOS.reaeration.station.01","HOPB_S1_20180809","2018-08-09T13:25Z",1387,"2018-08-09T15:51:00Z",78.00,76.00,21.00,82.29,84.45,82.64,84.82
"c2db5f12-24f3-47f6-b6e1-e29e9ac478c1","74d21e0d-373b-448e-b476-f6a7b59fdcf7","D01","HOPB","HOPB.AOS.reaeration.station.01","HOPB_S1_20180809","2018-08-09T13:25Z",2130,"2018-08-09T17:54:50Z",24.60,25.40,24.23,25.78,24.97,25.80,24.99
"455a1f67-b3c7-4107-bd9e-410869a0fdad","74d21e0d-373b-448e-b476-f6a7b59fdcf7","D01","HOPB","HOPB.AOS.reaeration.station.01","HOPB_S1_20180809","2018-08-09T13:25Z",2496,"2018-08-09T18:55:50Z",26.10,26.90,26.06,26.37,25.58,26.33,25.55
"30203e48-cdad-4f09-ba00-9c233968b3a6","74d21e0d-373b-448e-b476-f6a7b59fdcf7","D01","HOPB","HOPB.AOS.reaeration.station.01","HOPB_S1_20180809","2018-08-09T13:25Z",1808,"2018-08-09T17:01:10Z",79.90,77.80,21.58,83.24,85.48,83.55,85.81
"1dbbd49f-f37b-473e-848e-7e36e17ebc28","74d21e0d-373b-448e-b476-f6a7b59fdcf7","D01","HOPB","HOPB.AOS.reaeration.station.01","HOPB_S1_20180809","2018-08-09T13:25Z",1230,"2018-08-09T15:24:50Z",77.80,75.60,21.00,81.85,84.24,82.21,84.60
"20e72016-e49a-48db-8e63-7f966786b657","74d21e0d-373b-448e-b476-f6a7b59fdcf7","D01","HOPB","HOPB.AOS.reaeration.station.01","HOPB_S1_20180809","2018-08-09T13:25Z",1279,"2018-08-09T15:33:00Z",78.00,76.00,21.04,82.22,84.38,82.57,84.74
"030592c9-6753-49c4-95df-ab638bfab402","74d21e0d-373b-448e-b476-f6a7b59fdcf7","D01","HOPB","HOPB.AOS.reaeration.station.01","HOPB_S1_20180809","2018-08-09T13:25Z",1054,"2018-08-09T14:55:30Z",77.20,75.20,20.75,81.84,84.02,82.21,84.40
"196da8e0-8645-4250-a4e3-f2045bd48d5d","74d21e0d-373b-448e-b476-f6a7b59fdcf7","D01","HOPB","HOPB.AOS.reaeration.station.01","HOPB_S1_20180809","2018-08-09T13:25Z",962,"2018-08-09T14:40:10Z",77.10,74.90,20.69,81.62,84.02,81.99,84.40
"e8064964-0694-48e4-b2a5-99829ab06e37","74d21e0d-373b-448e-b476-f6a7b59fdcf7","D01","HOPB","HOPB.AOS.reaeration.station.01","HOPB_S1_20180809","2018-08-09T13:25Z",1625,"2018-08-09T16:30:40Z",85.50,83.50,21.34,89.78,91.93,90.13,92.29
"59107150-c6b1-4c55-b5c5-a88f88ada9af","74d21e0d-373b-448e-b476-f6a7b59fdcf7","D01","HOPB","HOPB.AOS.reaeration.station.01","HOPB_S1_20180809","2018-08-09T13:25Z",2761,"2018-08-09T19:39:35Z",,,,,,,
"e1a48256-3be7-4579-9c09-8a938657cbb1","74d21e0d-373b-448e-b476-f6a7b59fdcf7","D01","HOPB","HOPB.AOS.reaeration.station.01","HOPB_S1_20180809","2018-08-09T13:25Z",523,"2018-08-09T13:27:00Z",2.60,6.60,25.13,6.58,2.59,6.58,2.59
"6020b086-2de7-473b-a211-e9cb4162b07b","74d21e0d-373b-448e-b476-f6a7b59fdcf7","D01","HOPB","HOPB.AOS.reaeration.station.01","HOPB_S1_20180809","2018-08-09T13:25Z",2119,"2018-08-09T17:53:00Z",24.60,25.40,24.10,25.84,25.03,25.87,25.06
"04a445db-2f13-4783-a51b-020e9bf81d07","74d21e0d-373b-448e-b476-f6a7b59fdcf7","D01","HOPB","HOPB.AOS.reaeration.station.01","HOPB_S1_20180809","2018-08-09T13:25Z",1026,"2018-08-09T14:50:50Z",77.20,74.90,20.72,81.57,84.07,81.94,84.46
"497daf50-945a-493c-a084-05a57b22a2ba","74d21e0d-373b-448e-b476-f6a7b59fdcf7","D01","HOPB","HOPB.AOS.reaeration.station.01","HOPB_S1_20180809","2018-08-09T13:25Z",1444,"2018-08-09T16:00:30Z",78.30,76.30,21.12,82.41,84.57,82.75,84.92
"67635898-56eb-457a-8ebd-1187ca318bcb","74d21e0d-373b-448e-b476-f6a7b59fdcf7","D01","HOPB","HOPB.AOS.reaeration.station.01","HOPB_S1_20180809","2018-08-09T13:25Z",2661,"2018-08-09T19:23:20Z",14.10,14.50,25.00,14.50,14.10,14.50,14.10
"ddaa16be-0799-41ef-a23f-ce62a24a3e13","74d21e0d-373b-448e-b476-f6a7b59fdcf7","D01","HOPB","HOPB.AOS.reaeration.station.01","HOPB_S1_20180809","2018-08-09T13:25Z",1879,"2018-08-09T17:13:00Z",80.20,78.20,21.63,83.58,85.72,83.89,86.04
"0b083617-ba8a-4393-b665-0742641c802c","74d21e0d-373b-448e-b476-f6a7b59fdcf7","D01","HOPB","HOPB.AOS.reaeration.station.01","HOPB_S1_20180809","2018-08-09T13:25Z",155,"2018-08-09T12:25:40Z",2.80,6.60,24.43,6.67,2.83,6.68,2.83
"275ea643-78ab-4fe4-bec5-48c8fa4b1c37","74d21e0d-373b-448e-b476-f6a7b59fdcf7","D01","HOPB","HOPB.AOS.reaeration.station.01","HOPB_S1_20180809","2018-08-09T13:25Z",948,"2018-08-09T14:37:50Z",9.00,8.90,20.68,9.70,9.81,9.74,9.85
"2162590e-ce3d-4baf-9dbf-deaf6e375b7c","74d21e0d-373b-448e-b476-f6a7b59fdcf7","D01","HOPB","HOPB.AOS.reaeration.station.01","HOPB_S1_20180809","2018-08-09T13:25Z",586,"2018-08-09T13:37:30Z",2.80,6.60,25.21,6.57,2.79,6.57,2.79
"a43fdce0-97a4-4734-999b-7a06bdd55965","74d21e0d-373b-448e-b476-f6a7b59fdcf7","D01","HOPB","HOPB.AOS.reaeration.station.01","HOPB_S1_20180809","2018-08-09T13:25Z",2084,"2018-08-09T17:47:10Z",24.20,25.10,23.62,25.78,24.86,25.82,24.90
"fd289408-acba-4efe-a216-661c6b25bc95","74d21e0d-373b-448e-b476-f6a7b59fdcf7","D01","HOPB","HOPB.AOS.reaeration.station.01","HOPB_S1_20180809","2018-08-09T13:25Z",1380,"2018-08-09T15:49:50Z",78.00,76.00,20.99,82.30,84.47,82.66,84.83
"13a09cf7-94d6-488d-b709-9874259858fe","74d21e0d-373b-448e-b476-f6a7b59fdcf7","D01","HOPB","HOPB.AOS.reaeration.station.01","HOPB_S1_20180809","2018-08-09T13:25Z",734,"2018-08-09T14:02:10Z",2.60,3.20,24.97,3.20,2.60,3.20,2.60
"f4acca0e-17a8-4de0-bc6a-eb549f3121ad","74d21e0d-373b-448e-b476-f6a7b59fdcf7","D01","HOPB","HOPB.AOS.reaeration.station.01","HOPB_S1_20180809","2018-08-09T13:25Z",543,"2018-08-09T13:30:20Z",2.60,6.60,25.21,6.57,2.59,6.57,2.59
"d8bb68ef-4463-40c5-8879-014bfbbc9a40","74d21e0d-373b-448e-b476-f6a7b59fdcf7","D01","HOPB","HOPB.AOS.reaeration.station.01","HOPB_S1_20180809","2018-08-09T13:25Z",1872,"2018-08-09T17:11:50Z",80.20,78.20,21.63,83.58,85.72,83.89,86.04
"ece5c160-9772-42bc-bfae-69eae3712bb2","74d21e0d-373b-448e-b476-f6a7b59fdcf7","D01","HOPB","HOPB.AOS.reaeration.station.01","HOPB_S1_20180809","2018-08-09T13:25Z",1466,"2018-08-09T16:04:10Z",78.50,76.70,21.18,82.74,84.68,83.08,85.03
"f040b201-387e-474d-9bf6-18cb30d33a64","74d21e0d-373b-448e-b476-f6a7b59fdcf7","D01","HOPB","HOPB.AOS.reaeration.station.01","HOPB_S1_20180809","2018-08-09T13:25Z",1071,"2018-08-09T14:58:20Z",77.30,74.80,20.75,81.41,84.13,81.78,84.51
"8474a24b-4a6a-4d2e-9130-ebd6f929bd28","74d21e0d-373b-448e-b476-f6a7b59fdcf7","D01","HOPB","HOPB.AOS.reaeration.station.01","HOPB_S1_20180809","2018-08-09T13:25Z",2163,"2018-08-09T18:00:20Z",24.90,25.80,24.55,26.02,25.12,26.04,25.13
"0500a3f4-a0b2-4fd4-88fd-0fd1e2df6be8","74d21e0d-373b-448e-b476-f6a7b59fdcf7","D01","HOPB","HOPB.AOS.reaeration.station.01","HOPB_S1_20180809","2018-08-09T13:25Z",1281,"2018-08-09T15:33:20Z",78.00,76.00,21.06,82.18,84.35,82.53,84.71
"fb58ecb8-2281-4c21-a0f8-d112250f30cc","74d21e0d-373b-448e-b476-f6a7b59fdcf7","D01","HOPB","HOPB.AOS.reaeration.station.01","HOPB_S1_20180809","2018-08-09T13:25Z",91,"2018-08-09T12:15:00Z",2.60,6.60,24.58,6.65,2.62,6.66,2.62
"fb7e1598-0bac-4844-afc0-f8fd22153ee1","74d21e0d-373b-448e-b476-f6a7b59fdcf7","D01","HOPB","HOPB.AOS.reaeration.station.01","HOPB_S1_20180809","2018-08-09T13:25Z",331,"2018-08-09T12:55:00Z",4.20,6.60,23.94,6.74,4.29,6.74,4.29
"497e9bdc-dc43-4be5-8070-baa113fe17da","74d21e0d-373b-448e-b476-f6a7b59fdcf7","D01","HOPB","HOPB.AOS.reaeration.station.01","HOPB_S1_20180809","2018-08-09T13:25Z",1035,"2018-08-09T14:52:20Z",77.20,74.90,20.72,81.57,84.07,81.94,84.46
"cb0a29b5-c1d8-4a6f-a780-0a25890cd6dc","74d21e0d-373b-448e-b476-f6a7b59fdcf7","D01","HOPB","HOPB.AOS.reaeration.station.01","HOPB_S1_20180809","2018-08-09T13:25Z",2745,"2018-08-09T19:37:10Z",2.50,6.60,24.07,6.72,2.55,6.73,2.55
"ee06a857-20c5-41ff-a85d-3c6413724fad","74d21e0d-373b-448e-b476-f6a7b59fdcf7","D01","HOPB","HOPB.AOS.reaeration.station.01","HOPB_S1_20180809","2018-08-09T13:25Z",1338,"2018-08-09T15:42:50Z",78.00,76.00,21.00,82.29,84.45,82.64,84.82
"096c23cd-87e6-4bcb-a674-9143709f5ebd","74d21e0d-373b-448e-b476-f6a7b59fdcf7","D01","HOPB","HOPB.AOS.reaeration.station.01","HOPB_S1_20180809","2018-08-09T13:25Z",2531,"2018-08-09T19:01:40Z",26.30,27.30,26.24,26.67,25.69,26.63,25.65
"0eda9c5d-b3f0-45fa-89bb-2dbd508ac262","74d21e0d-373b-448e-b476-f6a7b59fdcf7","D01","HOPB","HOPB.AOS.reaeration.station.01","HOPB_S1_20180809","2018-08-09T13:25Z",851,"2018-08-09T14:21:40Z",2.60,3.20,24.66,3.22,2.62,3.22,2.62
"bea5a127-e928-4b21-bd0a-f71152feed31","74d21e0d-373b-448e-b476-f6a7b59fdcf7","D01","HOPB","HOPB.AOS.reaeration.station.01","HOPB_S1_20180809","2018-08-09T13:25Z",487,"2018-08-09T13:21:00Z",2.60,6.60,24.73,6.63,2.61,6.64,2.61
"fd4baff4-a629-4445-a9c1-24c22448d389","74d21e0d-373b-448e-b476-f6a7b59fdcf7","D01","HOPB","HOPB.AOS.reaeration.station.01","HOPB_S1_20180809","2018-08-09T13:25Z",2502,"2018-08-09T18:56:50Z",26.10,26.90,26.11,26.34,25.56,26.30,25.52
"1681406b-9220-4357-9aca-e0162c01feb4","74d21e0d-373b-448e-b476-f6a7b59fdcf7","D01","HOPB","HOPB.AOS.reaeration.station.01","HOPB_S1_20180809","2018-08-09T13:25Z",2201,"2018-08-09T18:06:40Z",25.10,25.80,24.94,25.83,25.13,25.83,25.13
"27a6e4a6-e748-40a8-8361-7bdec004a525","74d21e0d-373b-448e-b476-f6a7b59fdcf7","D01","HOPB","HOPB.AOS.reaeration.station.01","HOPB_S1_20180809","2018-08-09T13:25Z",836,"2018-08-09T14:19:10Z",2.60,6.60,24.70,6.64,2.61,6.64,2.62
"39dd1f6f-03df-4a9b-89f2-8fe364ca9865","74d21e0d-373b-448e-b476-f6a7b59fdcf7","D01","HOPB","HOPB.AOS.reaeration.station.01","HOPB_S1_20180809","2018-08-09T13:25Z",1183,"2018-08-09T15:17:00Z",77.60,75.60,20.91,82.01,84.18,82.37,84.54
"bc15fb20-9153-42f0-9fa1-0aaa2d4b19e2","74d21e0d-373b-448e-b476-f6a7b59fdcf7","D01","HOPB","HOPB.AOS.reaeration.station.01","HOPB_S1_20180809","2018-08-09T13:25Z",2132,"2018-08-09T17:55:10Z",24.60,25.40,24.26,25.76,24.95,25.79,24.97
"bff58c66-2470-40e0-9472-918de8d97b22","74d21e0d-373b-448e-b476-f6a7b59fdcf7","D01","HOPB","HOPB.AOS.reaeration.station.01","HOPB_S1_20180809","2018-08-09T13:25Z",804,"2018-08-09T14:13:50Z",2.60,6.60,24.81,6.62,2.61,6.63,2.61
