uid,domainID,siteID,namedLocation,startDate,laboratoryName,saltSampleID,sampleCode,analyte,finalConcentration,saltBelowDetectionQF,analysisDate,analyzedBy,sampleCondition,analyticalReplicateTCR,remarks,saltCheckStandardQF
"2948b859-5e94-4853-a5a9-63aac476729b","D04","GUIL","GUIL","2017-03-13T12:05Z","Loecke Lab at University of Kansas","GUIL.00.20170313.TCR",,"chloride",105830.000,0,"2017-11-01T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,,-1
"8f002548-f534-49d5-8087-17331d9af616","D04","GUIL","GUIL.AOS.reaeration.station.01","2017-03-13T12:05Z","Loecke Lab at University of Kansas","GUIL.04.20170313.TCR",,"chloride",12.336,0,"2017-05-31T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,"NA re-analyzed on 2017-06-08",-1
"af1fa6c8-5e14-4230-89ce-c4c4ad933239","D04","GUIL","GUIL.AOS.reaeration.station.04","2017-03-13T12:05Z","Loecke Lab at University of Kansas","GUIL.18.20170313.TCR",,"chloride",11.784,0,"2017-05-31T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,"NA re-analyzed on 2017-06-08",-1
"890a4bac-50e1-4fd8-b79d-23aee29e17de","D04","GUIL","GUIL.AOS.reaeration.station.02","2017-03-13T12:05Z","Loecke Lab at University of Kansas","GUIL.B2.20170313.TCR",,"chloride",6.732,,"2017-05-31T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,"NA re-analyzed on 2017-06-08",
"0279c85e-124d-4c78-becd-37142c6798e3","D04","GUIL","GUIL.AOS.reaeration.station.01","2017-03-13T12:05Z","Loecke Lab at University of Kansas","GUIL.B1.20170313.TCR",,"chloride",6.202,,"2017-05-31T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,"NA re-analyzed on 2017-06-08",
"294a7dfb-3bd6-4508-82a9-d562a916fbc9","D04","GUIL","GUIL.AOS.reaeration.station.03","2017-03-13T12:05Z","Loecke Lab at University of Kansas","GUIL.12.20170313.TCR",,"chloride",12.136,0,"2017-05-31T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,"NA re-analyzed on 2017-06-08",-1
"27e9a9d9-f846-4089-bd5d-d622b47ccae4","D04","GUIL","GUIL.AOS.reaeration.station.02","2017-03-13T12:05Z","Loecke Lab at University of Kansas","GUIL.07.20170313.TCR",,"chloride",11.736,0,"2017-05-31T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,"NA re-analyzed on 2017-06-08",-1
"b2718608-f1ad-48a9-89fa-8d5f2e627cbc","D04","GUIL","GUIL.AOS.reaeration.station.03","2017-03-13T12:05Z","Loecke Lab at University of Kansas","GUIL.13.20170313.TCR",,"chloride",11.750,0,"2017-05-31T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,"NA re-analyzed on 2017-06-08",-1
"fea2ae74-ae72-437f-adb0-f7106af8fb2a","D04","GUIL","GUIL.AOS.reaeration.station.04","2017-03-13T12:05Z","Loecke Lab at University of Kansas","GUIL.19.20170313.TCR",,"chloride",11.349,0,"2017-05-31T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,"NA re-analyzed on 2017-06-08",-1
"ae84635b-2eff-4a74-819c-fb3236f6c626","D04","GUIL","GUIL.AOS.reaeration.station.03","2017-03-13T12:05Z","Loecke Lab at University of Kansas","GUIL.11.20170313.TCR",,"chloride",11.713,0,"2017-05-31T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,"NA re-analyzed on 2017-06-08",-1
"a1361e39-1daa-49ff-9036-db01fd43878c","D04","GUIL","GUIL.AOS.reaeration.station.02","2017-03-13T12:05Z","Loecke Lab at University of Kansas","GUIL.06.20170313.TCR",,"chloride",11.824,0,"2017-05-31T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,"NA re-analyzed on 2017-06-08",-1
"fcae209b-3ff8-4b89-af7b-7585dbecb050","D04","GUIL","GUIL.AOS.reaeration.station.04","2017-03-13T12:05Z","Loecke Lab at University of Kansas","GUIL.B4.20170313.TCR",,"chloride",7.107,,"2017-05-31T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,"NA re-analyzed on 2017-06-08",
"72d9a2cd-a5d8-4805-b4c7-8b3bad86dadd","D04","GUIL","GUIL.AOS.reaeration.station.02","2017-03-13T12:05Z","Loecke Lab at University of Kansas","GUIL.09.20170313.TCR",,"chloride",12.161,0,"2017-05-31T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,"NA re-analyzed on 2017-06-08",-1
"ae15d668-1fa9-4fb9-ad1f-169db722dbce","D04","GUIL","GUIL.AOS.reaeration.station.01","2017-03-13T12:05Z","Loecke Lab at University of Kansas","GUIL.05.20170313.TCR",,"chloride",11.865,0,"2017-05-31T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,"NA re-analyzed on 2017-06-08",-1
"2bd563f0-24f8-4262-9bda-c8094cf9e16f","D04","GUIL","GUIL.AOS.reaeration.station.01","2017-03-13T12:05Z","Loecke Lab at University of Kansas","GUIL.01.20170313.TCR",,"chloride",11.824,0,"2017-05-31T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,"NA re-analyzed on 2017-06-08",-1
"2ae08592-33a8-46c4-b5ca-72dea55ae847","D04","GUIL","GUIL.AOS.reaeration.station.04","2017-03-13T12:05Z","Loecke Lab at University of Kansas","GUIL.17.20170313.TCR",,"chloride",11.659,0,"2017-05-31T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,"NA re-analyzed on 2017-06-08",-1
"f6b803f3-a6ea-42f6-9fdc-804a12277bb8","D04","GUIL","GUIL.AOS.reaeration.station.03","2017-03-13T12:05Z","Loecke Lab at University of Kansas","GUIL.14.20170313.TCR",,"chloride",12.146,0,"2017-05-31T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,"NA re-analyzed on 2017-06-08",-1
"5f802574-bdb3-467d-9aff-50b401db37fd","D04","GUIL","GUIL.AOS.reaeration.station.03","2017-03-13T12:05Z","Loecke Lab at University of Kansas","GUIL.B3.20170313.TCR",,"chloride",6.194,,"2017-05-31T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,"NA re-analyzed on 2017-06-08",
"52226396-f08a-422b-9b33-73bc8d483d2a","D04","GUIL","GUIL.AOS.reaeration.station.04","2017-03-13T12:05Z","Loecke Lab at University of Kansas","GUIL.16.20170313.TCR",,"chloride",11.765,0,"2017-05-31T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,"NA re-analyzed on 2017-06-08",-1
"bb3c037e-d666-44c7-afc7-d5d0e67457ec","D04","GUIL","GUIL.AOS.reaeration.station.04","2017-03-13T12:05Z","Loecke Lab at University of Kansas","GUIL.20.20170313.TCR",,"chloride",10.546,0,"2017-05-31T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,"NA re-analyzed on 2017-06-08",-1
"266010c9-431b-4c89-a842-e122445527e7","D04","GUIL","GUIL.AOS.reaeration.station.01","2017-03-13T12:05Z","Loecke Lab at University of Kansas","GUIL.03.20170313.TCR",,"chloride",12.041,0,"2017-05-31T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,"NA re-analyzed on 2017-06-08",-1
"3daa0838-4278-410b-8676-932d3dd5b42c","D04","GUIL","GUIL.AOS.reaeration.station.01","2017-03-13T12:05Z","Loecke Lab at University of Kansas","GUIL.02.20170313.TCR",,"chloride",11.888,0,"2017-05-31T12:00Z","EBIxItammYfX90jhDTogDw==","OK",,"NA re-analyzed on 2017-06-08",-1
