uid,domainID,siteID,namedLocation,startDate,stationToInjectionDistance,hoboSampleID
"68d5ee1a-9c58-4544-aaff-3a656fce0458","D13","COMO","COMO.AOS.reaeration.station.01","2018-08-06T15:31Z",18.60,"COMO_S1_20180806"
"aa510796-da08-4712-9697-e4fd909a06e5","D13","COMO","COMO.AOS.reaeration.station.04","2018-08-06T15:31Z",101.60,"COMO_S4_20180806"
