uid,recorduid,domainID,siteID,namedLocation,hoboSampleID,startDate,measurementNumber,dateTimeLogger,lowRangeHobo,fullRangeHobo,waterTemp,fullRangeSpCondLinear,lowRangeSpCondLinear,fullRangeSpCondNonlinear,lowRangeSpCondNonlinear
"e04d6fd8-6759-4e82-997a-2ee717601f1a","18d4dfc8-9e45-4474-93cc-3b8334aab417","D13","COMO","COMO.AOS.reaeration.station.01","COMO_S1_20180806","2018-08-06T15:31Z",1420,"2018-08-06T18:46:30Z",12.10,11.40,18.23,13.09,13.90,13.18,13.99
"0ee3708d-7234-4d4d-95aa-dd66a066d648","18d4dfc8-9e45-4474-93cc-3b8334aab417","D13","COMO","COMO.AOS.reaeration.station.01","COMO_S1_20180806","2018-08-06T15:31Z",2224,"2018-08-06T21:00:30Z",34.80,34.70,23.59,35.66,35.76,35.72,35.82
"4d76579b-e40e-41cc-be12-585bb4734ba8","18d4dfc8-9e45-4474-93cc-3b8334aab417","D13","COMO","COMO.AOS.reaeration.station.01","COMO_S1_20180806","2018-08-06T15:31Z",1895,"2018-08-06T20:05:40Z",37.80,37.60,26.88,36.30,36.49,36.21,36.40
"741c20fc-29e5-446f-a9d8-d096bf1a5a71","18d4dfc8-9e45-4474-93cc-3b8334aab417","D13","COMO","COMO.AOS.reaeration.station.01","COMO_S1_20180806","2018-08-06T15:31Z",1917,"2018-08-06T20:09:20Z",38.80,38.70,27.26,37.10,37.19,36.99,37.09
"862f9d2e-2c64-44e6-8877-5d14ba99279c","18d4dfc8-9e45-4474-93cc-3b8334aab417","D13","COMO","COMO.AOS.reaeration.station.01","COMO_S1_20180806","2018-08-06T15:31Z",719,"2018-08-06T16:49:40Z",20.80,17.30,8.81,25.04,30.11,25.16,30.25
"01349933-9b85-4d86-8124-5f214cbe3f41","18d4dfc8-9e45-4474-93cc-3b8334aab417","D13","COMO","COMO.AOS.reaeration.station.01","COMO_S1_20180806","2018-08-06T15:31Z",95,"2018-08-06T15:05:40Z",2.30,3.10,20.32,3.40,2.53,3.42,2.54
"4a4beaf5-8e70-49b0-a7ed-81f300ee95d2","18d4dfc8-9e45-4474-93cc-3b8334aab417","D13","COMO","COMO.AOS.reaeration.station.01","COMO_S1_20180806","2018-08-06T15:31Z",1630,"2018-08-06T19:21:30Z",25.30,24.80,28.55,23.23,23.69,23.12,23.58
"792776f4-261b-4068-8904-1ecc53bb4e03","18d4dfc8-9e45-4474-93cc-3b8334aab417","D13","COMO","COMO.AOS.reaeration.station.01","COMO_S1_20180806","2018-08-06T15:31Z",527,"2018-08-06T16:17:40Z",20.80,17.30,8.66,25.15,30.24,25.26,30.37
"12eacab9-1e39-4c76-a40c-242da6fb4423","18d4dfc8-9e45-4474-93cc-3b8334aab417","D13","COMO","COMO.AOS.reaeration.station.01","COMO_S1_20180806","2018-08-06T15:31Z",463,"2018-08-06T16:07:00Z",20.90,17.30,8.62,25.18,30.42,25.28,30.54
"e1b80077-fadc-48ca-b1fa-6852aa9a5ac4","18d4dfc8-9e45-4474-93cc-3b8334aab417","D13","COMO","COMO.AOS.reaeration.station.01","COMO_S1_20180806","2018-08-06T15:31Z",2111,"2018-08-06T20:41:40Z",36.50,36.20,24.49,36.56,36.86,36.58,36.88
"cea58048-6cef-49b0-ba63-9e6a52dc5401","18d4dfc8-9e45-4474-93cc-3b8334aab417","D13","COMO","COMO.AOS.reaeration.station.01","COMO_S1_20180806","2018-08-06T15:31Z",1017,"2018-08-06T17:39:20Z",47.80,42.50,9.01,61.19,68.82,61.47,69.14
"a0ab4458-af24-45e5-8b60-99875c55c8f0","18d4dfc8-9e45-4474-93cc-3b8334aab417","D13","COMO","COMO.AOS.reaeration.station.01","COMO_S1_20180806","2018-08-06T15:31Z",2411,"2018-08-06T21:31:40Z",33.20,33.20,22.84,34.63,34.63,34.71,34.71
