uid,domainID,siteID,namedLocation,startDate,laboratoryName,saltSampleID,sampleCode,analyte,finalConcentration,saltBelowDetectionQF,analysisDate,analyzedBy,sampleCondition,analyticalReplicateTCR,remarks,saltCheckStandardQF
"76dc16b4-1f2a-41fe-8e44-cd335a101709","D19","CARI","CARI.AOS.reaeration.station.04","2017-06-01T20:03Z","Aquatic Biogeochemistry Lab at Utah State University","CARI.16.20170601.TCR",,"bromide",0.3132,0,"2017-06-28T12:00Z","Bb5KDL7c/9k=","OK",,,-1
"bff8d61d-e73f-4cbd-b567-b81f1eefc3ca","D19","CARI","CARI.AOS.reaeration.station.04","2017-06-01T20:03Z","Aquatic Biogeochemistry Lab at Utah State University","CARI.19.20170601.TCR",,"bromide",0.3172,0,"2017-06-28T12:00Z","Bb5KDL7c/9k=","OK",,,-1
"dc71b00c-7ecd-4189-87d1-a6eb9971770d","D19","CARI","CARI.AOS.reaeration.station.04","2017-06-01T20:03Z","Aquatic Biogeochemistry Lab at Utah State University","CARI.18.20170601.TCR",,"bromide",0.3147,0,"2017-06-28T12:00Z","Bb5KDL7c/9k=","OK",,,-1
"fa6f2618-00fa-4a0e-ace8-a6d07f787313","D19","CARI","CARI.AOS.reaeration.station.04","2017-06-01T20:03Z","Aquatic Biogeochemistry Lab at Utah State University","CARI.B4.20170601.TCR",,"bromide",,1,"2017-06-28T12:00Z","Bb5KDL7c/9k=","OK",,"BDL",
"aa8ff121-c324-461a-9c78-f6ef2723fef1","D19","CARI","CARI.AOS.reaeration.station.04","2017-06-01T20:03Z","Aquatic Biogeochemistry Lab at Utah State University","CARI.20.20170601.TCR",,"bromide",0.3127,0,"2017-06-28T12:00Z","Bb5KDL7c/9k=","OK",,,-1
"5263b4a9-02cd-4f0e-916b-4cac46c5a110","D19","CARI","CARI.AOS.reaeration.station.03","2017-06-01T20:03Z","Aquatic Biogeochemistry Lab at Utah State University","CARI.15.20170601.TCR",,"bromide",0.3274,0,"2017-06-28T12:00Z","Bb5KDL7c/9k=","OK",,,-1
"d96ff866-1845-484c-b38c-9c14f0533971","D19","CARI","CARI","2017-06-01T20:03Z","Aquatic Biogeochemistry Lab at Utah State University","CARI.00.20170601.TCR",,"bromide",5004.000,0,"2017-06-28T12:00Z","Bb5KDL7c/9k=","OK",,,-1
"db91590e-78b9-4d8a-9a5d-5c7262a3784f","D19","CARI","CARI.AOS.reaeration.station.01","2017-06-01T20:03Z","Aquatic Biogeochemistry Lab at Utah State University","CARI.01.20170601.TCR",,"bromide",0.3144,0,"2017-06-28T12:00Z","Bb5KDL7c/9k=","OK",,,-1
"ac0022ab-995d-4bd7-a773-4310b4472a0f","D19","CARI","CARI.AOS.reaeration.station.03","2017-06-01T20:03Z","Aquatic Biogeochemistry Lab at Utah State University","CARI.14.20170601.TCR",,"bromide",0.315,0,"2017-06-28T12:00Z","Bb5KDL7c/9k=","OK",,,-1
"3db99027-b087-4042-bc08-a278e6a9c4d5","D19","CARI","CARI.AOS.reaeration.station.01","2017-06-01T20:03Z","Aquatic Biogeochemistry Lab at Utah State University","CARI.04.20170601.TCR",,"bromide",0.316,0,"2017-06-28T12:00Z","Bb5KDL7c/9k=","OK",,,-1
"c0192bd9-1b91-45a6-894e-b82b5f66b903","D19","CARI","CARI.AOS.reaeration.station.04","2017-06-01T20:03Z","Aquatic Biogeochemistry Lab at Utah State University","CARI.17.20170601.TCR",,"bromide",0.3123,0,"2017-06-28T12:00Z","Bb5KDL7c/9k=","OK",,,-1
"bd6976ea-1bea-4beb-b537-29f666e3ba7b","D19","CARI","CARI.AOS.reaeration.station.02","2017-06-01T20:03Z","Aquatic Biogeochemistry Lab at Utah State University","CARI.06.20170601.TCR",,"bromide",0.3155,0,"2017-06-28T12:00Z","Bb5KDL7c/9k=","OK",,,-1
"e6a62058-59f4-4d8a-bd6e-933c0284c772","D19","CARI","CARI.AOS.reaeration.station.03","2017-06-01T20:03Z","Aquatic Biogeochemistry Lab at Utah State University","CARI.B3.20170601.TCR",,"bromide",,1,"2017-06-28T12:00Z","Bb5KDL7c/9k=","OK",,"BDL",
"57bc236a-f156-4821-9107-76c187138f3d","D19","CARI","CARI.AOS.reaeration.station.01","2017-06-01T20:03Z","Aquatic Biogeochemistry Lab at Utah State University","CARI.03.20170601.TCR",,"bromide",0.315,0,"2017-06-28T12:00Z","Bb5KDL7c/9k=","OK",,,-1
"234651ac-41fc-4f3a-a080-85ac9bd1b1dd","D19","CARI","CARI.AOS.reaeration.station.02","2017-06-01T20:03Z","Aquatic Biogeochemistry Lab at Utah State University","CARI.B2.20170601.TCR",,"bromide",,1,"2017-06-28T12:00Z","Bb5KDL7c/9k=","OK",,"BDL",
"bfa1eb14-b649-471e-9f79-f6040be4c293","D19","CARI","CARI.AOS.reaeration.station.01","2017-06-01T20:03Z","Aquatic Biogeochemistry Lab at Utah State University","CARI.05.20170601.TCR",,"bromide",0.3167,0,"2017-06-28T12:00Z","Bb5KDL7c/9k=","OK",,,-1
"f09b1648-2024-42db-a112-8bcb13a17196","D19","CARI","CARI.AOS.reaeration.station.03","2017-06-01T20:03Z","Aquatic Biogeochemistry Lab at Utah State University","CARI.11.20170601.TCR",,"bromide",0.3148,0,"2017-06-28T12:00Z","Bb5KDL7c/9k=","OK",,,-1
"b0ff957c-22db-4088-9508-beafd4f81634","D19","CARI","CARI.AOS.reaeration.station.03","2017-06-01T20:03Z","Aquatic Biogeochemistry Lab at Utah State University","CARI.12.20170601.TCR",,"bromide",0.3145,0,"2017-06-28T12:00Z","Bb5KDL7c/9k=","OK",,,-1
"cca8c550-8f34-4cc1-9201-ab33c6f134d6","D19","CARI","CARI.AOS.reaeration.station.01","2017-06-01T20:03Z","Aquatic Biogeochemistry Lab at Utah State University","CARI.02.20170601.TCR",,"bromide",0.3156,0,"2017-06-28T12:00Z","Bb5KDL7c/9k=","OK",,,-1
"c895e7ac-eed6-42fc-a57f-f198a0a6b014","D19","CARI","CARI.AOS.reaeration.station.02","2017-06-01T20:03Z","Aquatic Biogeochemistry Lab at Utah State University","CARI.09.20170601.TCR",,"bromide",0.3152,0,"2017-06-28T12:00Z","Bb5KDL7c/9k=","OK",,,-1
