uid,recorduid,domainID,siteID,namedLocation,hoboSampleID,startDate,measurementNumber,dateTimeLogger,lowRangeHobo,fullRangeHobo,waterTemp,fullRangeSpCondLinear,lowRangeSpCondLinear,fullRangeSpCondNonlinear,lowRangeSpCondNonlinear
"6af60857-22f5-458b-8825-8710d8116aec","3fa734c0-2671-4bfb-b78b-bf9d4895994d","D19","CARI","CARI.AOS.reaeration.station.01","CARI_S1_20170622","2017-06-22T19:37Z",574,"2017-06-22T21:06:03Z",59.10,,5.11,,95.31,,95.06
"df55bd2b-ce61-4e39-8640-1275e0fbb3f6","3fa734c0-2671-4bfb-b78b-bf9d4895994d","D19","CARI","CARI.AOS.reaeration.station.01","CARI_S1_20170622","2017-06-22T19:37Z",1028,"2017-06-22T22:21:43Z",60.40,,5.98,,94.86,,94.81
"26b23fd8-d3f5-4e46-8192-052cad563413","3fa734c0-2671-4bfb-b78b-bf9d4895994d","D19","CARI","CARI.AOS.reaeration.station.01","CARI_S1_20170622","2017-06-22T19:37Z",1215,"2017-06-22T22:52:53Z",18.60,,10.75,,25.56,,25.72
"5647a8d2-3451-44f6-bf3a-58987bd3246a","3fa734c0-2671-4bfb-b78b-bf9d4895994d","D19","CARI","CARI.AOS.reaeration.station.01","CARI_S1_20170622","2017-06-22T19:37Z",598,"2017-06-22T21:10:03Z",59.20,,5.12,,95.44,,95.19
"7531700c-de0c-4c53-bd57-a3c5ee012e73","3fa734c0-2671-4bfb-b78b-bf9d4895994d","D19","CARI","CARI.AOS.reaeration.station.01","CARI_S1_20170622","2017-06-22T19:37Z",1186,"2017-06-22T22:48:03Z",60.80,,6.13,,95.06,,95.05
"4044e62f-d142-402f-bb99-2142cbfd0eb7","3fa734c0-2671-4bfb-b78b-bf9d4895994d","D19","CARI","CARI.AOS.reaeration.station.01","CARI_S1_20170622","2017-06-22T19:37Z",839,"2017-06-22T21:50:13Z",59.90,,5.61,,95.13,,95.00
"a6b13ef4-4226-474e-b0d5-d9b308bb50bb","3fa734c0-2671-4bfb-b78b-bf9d4895994d","D19","CARI","CARI.AOS.reaeration.station.01","CARI_S1_20170622","2017-06-22T19:37Z",867,"2017-06-22T21:54:53Z",60.10,,5.69,,95.22,,95.11
"8a0a2aa6-b109-4bc1-9ae2-fd17fcf11993","3fa734c0-2671-4bfb-b78b-bf9d4895994d","D19","CARI","CARI.AOS.reaeration.station.01","CARI_S1_20170622","2017-06-22T19:37Z",1230,"2017-06-22T22:55:23Z",16.90,,14.11,,21.34,,21.50
"977e8d7d-41b5-41ec-9088-a344d0d23da0","3fa734c0-2671-4bfb-b78b-bf9d4895994d","D19","CARI","CARI.AOS.reaeration.station.01","CARI_S1_20170622","2017-06-22T19:37Z",112,"2017-06-22T19:49:03Z",57.50,,4.30,,95.10,,94.64
"24294a99-d60a-4a55-9494-a549db77838f","3fa734c0-2671-4bfb-b78b-bf9d4895994d","D19","CARI","CARI.AOS.reaeration.station.01","CARI_S1_20170622","2017-06-22T19:37Z",1154,"2017-06-22T22:42:43Z",60.70,,6.12,,94.93,,94.92
