uid,domainID,siteID,namedLocation,startDate,analysisDate,laboratoryName,gasTracerType,gasSampleID,sampleCode,gasTracerConcentration,runDetectionLimit,labStandardPrecision,certifiedStandardAccuracy,sampleCondition,analyticalReplicateGAS,analyzedBy,remarks,gasVolumeAnalyzed,gasCheckStandardQF
"0d390970-02b5-472c-8055-1d339f086f54","D04","CUPE","CUPE.AOS.reaeration.station.03","2017-03-08T11:50Z","2017-04-14T12:00Z","Loecke Lab at University of Kansas","Sulfur Hexafluoride (SF6)","CUPE.12.20170308.GAS",,0.11811,0.0014,1.800,2.000,"OK",,"CsTk6MsnqZVjNU51voiN6Q==",,0.30,-1
"2992677d-517a-4e5b-a470-bcd89e513e97","D04","CUPE","CUPE.AOS.reaeration.station.04","2017-03-08T11:50Z","2017-04-14T12:00Z","Loecke Lab at University of Kansas","Sulfur Hexafluoride (SF6)","CUPE.19.20170308.GAS",,0.0587,0.0014,1.800,2.000,"Liquid Intrusion",,"CsTk6MsnqZVjNU51voiN6Q==","water droplet",0.30,-1
"6c3ede5b-f251-4923-8c22-80656b786f7e","D04","CUPE","CUPE.AOS.reaeration.station.04","2017-03-08T11:50Z","2017-04-14T12:00Z","Loecke Lab at University of Kansas","Sulfur Hexafluoride (SF6)","CUPE.18.20170308.GAS",,0.00006,0.0014,1.800,2.000,"Liquid Intrusion",,"CsTk6MsnqZVjNU51voiN6Q==","vial had bad seal- water droplet",0.30,-1
"c40d83ce-cc1f-454f-b3ac-8f7ff10f9c90","D04","CUPE","CUPE.AOS.reaeration.station.03","2017-03-08T11:50Z","2017-04-14T12:00Z","Loecke Lab at University of Kansas","Sulfur Hexafluoride (SF6)","CUPE.11.20170308.GAS",,0.12246,0.0014,1.800,2.000,"OK",,"CsTk6MsnqZVjNU51voiN6Q==",,0.30,-1
"5a769e4a-41e2-49e1-b477-724a064b8ee5","D04","CUPE","CUPE.AOS.reaeration.station.02","2017-03-08T11:50Z","2017-04-14T12:00Z","Loecke Lab at University of Kansas","Sulfur Hexafluoride (SF6)","CUPE.10.20170308.GAS",,0.20798,0.0014,1.800,2.000,"OK",,"CsTk6MsnqZVjNU51voiN6Q==",,0.30,-1
"5b876c68-1d44-4c6c-b5f1-cdf2518d3b6a","D04","CUPE","CUPE.AOS.reaeration.station.03","2017-03-08T11:50Z","2017-04-14T12:00Z","Loecke Lab at University of Kansas","Sulfur Hexafluoride (SF6)","CUPE.13.20170308.GAS",,0.11832,0.0014,1.800,2.000,"OK",,"CsTk6MsnqZVjNU51voiN6Q==",,0.30,-1
"98b0aebe-f778-4867-8c85-beaaf910fd3e","D04","CUPE","CUPE.AOS.reaeration.station.04","2017-03-08T11:50Z","2017-04-14T12:00Z","Loecke Lab at University of Kansas","Sulfur Hexafluoride (SF6)","CUPE.17.20170308.GAS",,0.34604,0.0014,1.800,2.000,"OK",,"CsTk6MsnqZVjNU51voiN6Q==",,0.30,-1
"431dd0ad-1e62-4371-a959-2ef27ac76b7f","D04","CUPE","CUPE.AOS.reaeration.station.03","2017-03-08T11:50Z","2017-04-14T12:00Z","Loecke Lab at University of Kansas","Sulfur Hexafluoride (SF6)","CUPE.15.20170308.GAS",,0.12028,0.0014,1.800,2.000,"OK",,"CsTk6MsnqZVjNU51voiN6Q==",,0.30,-1
"17574680-f889-4d87-8987-7890669fc72f","D04","CUPE","CUPE.AOS.reaeration.station.03","2017-03-08T11:50Z","2017-04-14T12:00Z","Loecke Lab at University of Kansas","Sulfur Hexafluoride (SF6)","CUPE.14.20170308.GAS",,0.11966,0.0014,1.800,2.000,"OK",,"CsTk6MsnqZVjNU51voiN6Q==",,0.30,-1
"6c890162-72ad-4ede-9cc5-3a771cf88c2c","D04","CUPE","CUPE.AOS.reaeration.station.04","2017-03-08T11:50Z","2017-04-14T12:00Z","Loecke Lab at University of Kansas","Sulfur Hexafluoride (SF6)","CUPE.16.20170308.GAS",,0.00028,0.0014,1.800,2.000,"OK",,"CsTk6MsnqZVjNU51voiN6Q==",,0.30,-1
"1ea92c57-3147-44e0-89ad-984f10d69d07","D04","CUPE","CUPE.AOS.reaeration.station.04","2017-03-08T11:50Z","2017-04-14T12:00Z","Loecke Lab at University of Kansas","Sulfur Hexafluoride (SF6)","CUPE.20.20170308.GAS",,0.05991,0.0014,1.800,2.000,"OK",,"CsTk6MsnqZVjNU51voiN6Q==",,0.30,-1
"ca1bbbb3-65eb-4f58-8a64-8bcfac0a38ac","D04","CUPE","CUPE.AOS.reaeration.station.01","2017-03-08T11:50Z","2017-04-14T12:00Z","Loecke Lab at University of Kansas","Sulfur Hexafluoride (SF6)","CUPE.02.20170308.GAS",,0.34917,0.0014,1.800,2.000,"Liquid Intrusion",,"CsTk6MsnqZVjNU51voiN6Q==","water droplet",0.30,-1
"cd3eb3fe-2139-4fd6-9774-5c0523195fcc","D04","CUPE","CUPE.AOS.reaeration.station.01","2017-03-08T11:50Z","2017-04-14T12:00Z","Loecke Lab at University of Kansas","Sulfur Hexafluoride (SF6)","CUPE.04.20170308.GAS",,0.31706,0.0014,1.800,2.000,"Liquid Intrusion",,"CsTk6MsnqZVjNU51voiN6Q==","water droplet",0.30,-1
"1b20e6b8-9fc7-4b7c-b7b5-cba1eed4dfa5","D04","CUPE","CUPE.AOS.reaeration.station.02","2017-03-08T11:50Z","2017-04-14T12:00Z","Loecke Lab at University of Kansas","Sulfur Hexafluoride (SF6)","CUPE.08.20170308.GAS",,0.21399,0.0014,1.800,2.000,"OK",,"CsTk6MsnqZVjNU51voiN6Q==",,0.30,-1
"0b9c35a5-1fb3-404d-a223-3df6a8d73841","D04","CUPE","CUPE.AOS.reaeration.station.02","2017-03-08T11:50Z","2017-04-14T12:00Z","Loecke Lab at University of Kansas","Sulfur Hexafluoride (SF6)","CUPE.09.20170308.GAS",,0.21151,0.0014,1.800,2.000,"OK",,"CsTk6MsnqZVjNU51voiN6Q==",,0.30,-1
"6ca8ebb3-36da-4e5d-b7fa-b6ae32c8a1d5","D04","CUPE","CUPE.AOS.reaeration.station.01","2017-03-08T11:50Z","2017-04-14T12:00Z","Loecke Lab at University of Kansas","Sulfur Hexafluoride (SF6)","CUPE.01.20170308.GAS",,0.34534,0.0014,1.800,2.000,"OK",,"CsTk6MsnqZVjNU51voiN6Q==",,0.30,-1
"9cad6584-4865-4678-ac3b-e5aaadd99786","D04","CUPE","CUPE.AOS.reaeration.station.02","2017-03-08T11:50Z","2017-04-14T12:00Z","Loecke Lab at University of Kansas","Sulfur Hexafluoride (SF6)","CUPE.07.20170308.GAS",,0.20672,0.0014,1.800,2.000,"OK",,"CsTk6MsnqZVjNU51voiN6Q==",,0.30,-1
"a3fc35ef-6a0c-4cb4-9c6e-656fa2c31182","D04","CUPE","CUPE.AOS.reaeration.station.01","2017-03-08T11:50Z","2017-04-14T12:00Z","Loecke Lab at University of Kansas","Sulfur Hexafluoride (SF6)","CUPE.03.20170308.GAS",,0.34458,0.0014,1.800,2.000,"OK",,"CsTk6MsnqZVjNU51voiN6Q==",,0.30,-1
"36725066-4de4-4c96-aeea-8d683aaa4348","D04","CUPE","CUPE.AOS.reaeration.station.02","2017-03-08T11:50Z","2017-04-14T12:00Z","Loecke Lab at University of Kansas","Sulfur Hexafluoride (SF6)","CUPE.06.20170308.GAS",,0.21058,0.0014,1.800,2.000,"OK",,"CsTk6MsnqZVjNU51voiN6Q==",,0.30,-1
