uid,domainID,siteID,namedLocation,startDate,stationToInjectionDistance,hoboSampleID
"c31309ea-0c07-4811-84ed-e0e7abca9d62","D13","COMO","COMO.AOS.reaeration.station.04","2022-06-15T16:33Z",101.60,"COMO_S4_20220615"
"86b69ff3-43b8-4c6a-8754-80bc494bf846","D13","COMO","COMO.AOS.reaeration.station.01","2022-06-15T16:33Z",18.60,"COMO_S1_20220615"
