uid,domainID,siteID,namedLocation,startDate,stationToInjectionDistance,hoboSampleID
"7ea2931f-10ea-45f8-b273-df0a069d00a9","D04","CUPE","CUPE.AOS.reaeration.station.01","2021-10-06T12:06Z",35.00,"CUPE_S1_20211006"
"f99f877f-8968-4597-85ae-d6617b724c1b","D04","CUPE","CUPE.AOS.reaeration.station.04","2021-10-06T12:06Z",314.00,"CUPE_S4_20211006"
