uid,domainID,siteID,namedLocation,startDate,stationToInjectionDistance,hoboSampleID
"9c485bf8-0cc0-498d-b1be-964a0581d3ac","D01","HOPB","HOPB.AOS.reaeration.station.01","2018-10-16T14:42Z",28.00,"HOPB_S1_20181016"
"135a89a7-14ff-4bc6-afe4-d288a95bda14","D01","HOPB","HOPB.AOS.reaeration.station.04","2018-10-16T14:42Z",295.00,"HOPB_S4_20181016"
