uid,recorduid,domainID,siteID,namedLocation,hoboSampleID,startDate,measurementNumber,dateTimeLogger,lowRangeHobo,fullRangeHobo,waterTemp,fullRangeSpCondLinear,lowRangeSpCondLinear,fullRangeSpCondNonlinear,lowRangeSpCondNonlinear
"24190089-a1cd-4129-8391-44a1c7bdcaa7","b73921b2-e0c6-4daf-8f4c-2d392e27b34a","D01","HOPB","HOPB.AOS.reaeration.station.04","HOPB_S4_20180920","2018-09-20T13:02Z",294,"2018-09-20T12:48:50Z",2.60,7.00,19.41,7.84,2.91,7.88,2.93
"9ba155f3-30c6-4165-abd2-08fcaf83898a","b73921b2-e0c6-4daf-8f4c-2d392e27b34a","D01","HOPB","HOPB.AOS.reaeration.station.04","HOPB_S4_20180920","2018-09-20T13:02Z",2247,"2018-09-20T18:14:20Z",68.40,65.70,16.84,77.83,81.03,78.38,81.61
"4f730d0c-869e-4828-9882-691637d38564","b73921b2-e0c6-4daf-8f4c-2d392e27b34a","D01","HOPB","HOPB.AOS.reaeration.station.04","HOPB_S4_20180920","2018-09-20T13:02Z",243,"2018-09-20T12:40:20Z",2.60,6.30,19.82,6.99,2.89,7.03,2.90
"f0593487-a985-420a-9b57-e2bebd90d292","b73921b2-e0c6-4daf-8f4c-2d392e27b34a","D01","HOPB","HOPB.AOS.reaeration.station.04","HOPB_S4_20180920","2018-09-20T13:02Z",1881,"2018-09-20T17:13:20Z",68.60,66.50,16.69,79.05,81.54,79.61,82.13
"bff8cf52-a0d2-47db-a389-ef0d589379c6","b73921b2-e0c6-4daf-8f4c-2d392e27b34a","D01","HOPB","HOPB.AOS.reaeration.station.04","HOPB_S4_20180920","2018-09-20T13:02Z",3527,"2018-09-20T21:47:40Z",2.80,7.00,20.42,7.67,3.07,7.71,3.08
"125f0fff-8e4f-468a-b50d-836e89c2ab09","b73921b2-e0c6-4daf-8f4c-2d392e27b34a","D01","HOPB","HOPB.AOS.reaeration.station.04","HOPB_S4_20180920","2018-09-20T13:02Z",1248,"2018-09-20T15:27:50Z",67.00,64.20,16.43,76.77,80.11,77.32,80.70
"bdf75c96-01f1-4ead-86f6-97af6509b54c","b73921b2-e0c6-4daf-8f4c-2d392e27b34a","D01","HOPB","HOPB.AOS.reaeration.station.04","HOPB_S4_20180920","2018-09-20T13:02Z",2559,"2018-09-20T19:06:20Z",68.70,66.50,16.97,78.55,81.15,79.10,81.72
"bbba8115-b2e6-449a-935f-0ecfe1eac3ab","b73921b2-e0c6-4daf-8f4c-2d392e27b34a","D01","HOPB","HOPB.AOS.reaeration.station.04","HOPB_S4_20180920","2018-09-20T13:02Z",976,"2018-09-20T14:42:30Z",66.30,63.50,16.26,76.22,79.59,76.78,80.17
"b688eebc-94fe-402d-8bc6-a6c2023f8ccb","b73921b2-e0c6-4daf-8f4c-2d392e27b34a","D01","HOPB","HOPB.AOS.reaeration.station.04","HOPB_S4_20180920","2018-09-20T13:02Z",1830,"2018-09-20T17:04:50Z",68.60,66.10,16.67,78.61,81.58,79.17,82.17
"9acc582a-69db-4c41-b75c-d2699b026ede","b73921b2-e0c6-4daf-8f4c-2d392e27b34a","D01","HOPB","HOPB.AOS.reaeration.station.04","HOPB_S4_20180920","2018-09-20T13:02Z",3232,"2018-09-20T20:58:30Z",51.50,57.20,19.18,64.35,57.94,64.73,58.28
"68d7f6de-5152-463e-a81c-098c681ff09f","b73921b2-e0c6-4daf-8f4c-2d392e27b34a","D01","HOPB","HOPB.AOS.reaeration.station.04","HOPB_S4_20180920","2018-09-20T13:02Z",838,"2018-09-20T14:19:30Z",2.60,6.30,18.29,7.23,2.98,7.27,3.00
