uid,recorduid,domainID,siteID,namedLocation,hoboSampleID,startDate,measurementNumber,dateTimeLogger,lowRangeHobo,fullRangeHobo,waterTemp,fullRangeSpCondLinear,lowRangeSpCondLinear,fullRangeSpCondNonlinear,lowRangeSpCondNonlinear
"cda34009-98cb-4abf-adc6-edbb7830a20a","7c12a405-f4fb-44e1-bd71-2817db5b886e","D01","HOPB","HOPB.AOS.reaeration.station.04","HOPB_S4_20190422","2019-04-22T15:39Z",98,"2019-04-22T14:16:10Z",2.60,2.50,19.98,2.77,2.88,2.78,2.89
"4601eb45-25ae-49cb-a6f5-6848994bc04d","7c12a405-f4fb-44e1-bd71-2817db5b886e","D01","HOPB","HOPB.AOS.reaeration.station.04","HOPB_S4_20190422","2019-04-22T15:39Z",1,"2019-04-22T14:00:00Z",2.60,8.60,19.53,9.60,2.90,9.66,2.92
"bee90cea-55e4-47b3-8d65-b1a76b891690","7c12a405-f4fb-44e1-bd71-2817db5b886e","D01","HOPB","HOPB.AOS.reaeration.station.04","HOPB_S4_20190422","2019-04-22T15:39Z",73,"2019-04-22T14:12:00Z",2.60,2.50,19.55,2.79,2.90,2.81,2.92
"04186744-d454-431a-9cc2-0cd8847d44ed","7c12a405-f4fb-44e1-bd71-2817db5b886e","D01","HOPB","HOPB.AOS.reaeration.station.04","HOPB_S4_20190422","2019-04-22T15:39Z",33,"2019-04-22T14:05:20Z",2.60,2.50,19.49,2.79,2.91,2.81,2.92
"00e879fe-1428-4134-aafb-2f842ecd6314","7c12a405-f4fb-44e1-bd71-2817db5b886e","D01","HOPB","HOPB.AOS.reaeration.station.04","HOPB_S4_20190422","2019-04-22T15:39Z",56,"2019-04-22T14:09:10Z",2.60,2.50,19.52,2.79,2.90,2.81,2.92
"ab231b20-066d-493e-a39c-040bf6be6fc1","7c12a405-f4fb-44e1-bd71-2817db5b886e","D01","HOPB","HOPB.AOS.reaeration.station.04","HOPB_S4_20190422","2019-04-22T15:39Z",58,"2019-04-22T14:09:30Z",2.60,2.50,19.52,2.79,2.90,2.81,2.92
"f755e644-daa8-4bb1-8afa-40ff1c2c18d5","7c12a405-f4fb-44e1-bd71-2817db5b886e","D01","HOPB","HOPB.AOS.reaeration.station.04","HOPB_S4_20190422","2019-04-22T15:39Z",29,"2019-04-22T14:04:40Z",2.60,2.50,19.49,2.79,2.91,2.81,2.92
"7cbbc7ef-2b87-45ca-b96d-e04e6058d16d","7c12a405-f4fb-44e1-bd71-2817db5b886e","D01","HOPB","HOPB.AOS.reaeration.station.04","HOPB_S4_20190422","2019-04-22T15:39Z",43,"2019-04-22T14:07:00Z",4.20,2.50,19.49,2.79,4.69,2.81,4.72
"182e024f-596e-426b-953b-f470791871fd","7c12a405-f4fb-44e1-bd71-2817db5b886e","D01","HOPB","HOPB.AOS.reaeration.station.04","HOPB_S4_20190422","2019-04-22T15:39Z",87,"2019-04-22T14:14:20Z",2.60,2.50,19.60,2.79,2.90,2.80,2.91
"976ca01a-46d9-4bbc-91db-19892c06f769","7c12a405-f4fb-44e1-bd71-2817db5b886e","D01","HOPB","HOPB.AOS.reaeration.station.04","HOPB_S4_20190422","2019-04-22T15:39Z",102,"2019-04-22T14:16:50Z",2.60,2.50,20.07,2.76,2.87,2.77,2.88
"8f60ff1f-f37d-43df-9d60-af8c1a3edbdd","7c12a405-f4fb-44e1-bd71-2817db5b886e","D01","HOPB","HOPB.AOS.reaeration.station.04","HOPB_S4_20190422","2019-04-22T15:39Z",32,"2019-04-22T14:05:10Z",2.60,1.40,19.49,1.56,2.91,1.57,2.92
"a301ded2-3b57-47de-bfaf-82d4d2ef3664","7c12a405-f4fb-44e1-bd71-2817db5b886e","D01","HOPB","HOPB.AOS.reaeration.station.04","HOPB_S4_20190422","2019-04-22T15:39Z",39,"2019-04-22T14:06:20Z",4.20,2.50,19.49,2.79,4.69,2.81,4.72
"3396e289-ac0d-48f3-96ba-9947c884ca25","7c12a405-f4fb-44e1-bd71-2817db5b886e","D01","HOPB","HOPB.AOS.reaeration.station.04","HOPB_S4_20190422","2019-04-22T15:39Z",45,"2019-04-22T14:07:20Z",2.60,2.50,19.49,2.79,2.91,2.81,2.92
"b2a2d872-92ea-4616-99bc-f55a9f6ac85a","7c12a405-f4fb-44e1-bd71-2817db5b886e","D01","HOPB","HOPB.AOS.reaeration.station.04","HOPB_S4_20190422","2019-04-22T15:39Z",108,"2019-04-22T14:17:50Z",2.80,2.50,20.20,2.75,3.08,2.77,3.10
"cedf859b-f3eb-474e-9a05-1da7c31092d7","7c12a405-f4fb-44e1-bd71-2817db5b886e","D01","HOPB","HOPB.AOS.reaeration.station.04","HOPB_S4_20190422","2019-04-22T15:39Z",9,"2019-04-22T14:01:20Z",2.60,2.50,19.48,2.79,2.91,2.81,2.92
"8130190f-be84-4c22-a614-9a13748c1bbc","7c12a405-f4fb-44e1-bd71-2817db5b886e","D01","HOPB","HOPB.AOS.reaeration.station.04","HOPB_S4_20190422","2019-04-22T15:39Z",57,"2019-04-22T14:09:20Z",4.20,8.60,19.52,9.61,4.69,9.66,4.72
"25082f00-cfbe-44ae-b828-0899cb10b229","7c12a405-f4fb-44e1-bd71-2817db5b886e","D01","HOPB","HOPB.AOS.reaeration.station.04","HOPB_S4_20190422","2019-04-22T15:39Z",64,"2019-04-22T14:10:30Z",2.60,2.50,19.53,2.79,2.90,2.81,2.92
"7ca23d90-372f-4231-b36d-3353d69ea4dc","7c12a405-f4fb-44e1-bd71-2817db5b886e","D01","HOPB","HOPB.AOS.reaeration.station.04","HOPB_S4_20190422","2019-04-22T15:39Z",59,"2019-04-22T14:09:40Z",2.60,8.60,19.52,9.61,2.90,9.66,2.92
"7a8ef7b9-8d1f-4d45-aa9c-94b5061dac06","7c12a405-f4fb-44e1-bd71-2817db5b886e","D01","HOPB","HOPB.AOS.reaeration.station.04","HOPB_S4_20190422","2019-04-22T15:39Z",117,"2019-04-22T14:19:20Z",2.60,8.50,20.47,9.31,2.85,9.35,2.86
"e0209c9e-ee4b-4231-b286-3a2c660fae91","7c12a405-f4fb-44e1-bd71-2817db5b886e","D01","HOPB","HOPB.AOS.reaeration.station.04","HOPB_S4_20190422","2019-04-22T15:39Z",103,"2019-04-22T14:17:00Z",2.60,2.50,20.07,2.76,2.87,2.77,2.88
"0a139432-bbec-4f91-b6f3-af823d034451","7c12a405-f4fb-44e1-bd71-2817db5b886e","D01","HOPB","HOPB.AOS.reaeration.station.04","HOPB_S4_20190422","2019-04-22T15:39Z",19,"2019-04-22T14:03:00Z",4.20,2.50,19.48,2.79,4.70,2.81,4.72
"184cd355-dddc-4893-a353-098cd2b90fde","7c12a405-f4fb-44e1-bd71-2817db5b886e","D01","HOPB","HOPB.AOS.reaeration.station.04","HOPB_S4_20190422","2019-04-22T15:39Z",105,"2019-04-22T14:17:20Z",2.60,6.30,20.11,6.95,2.87,6.98,2.88
"f850d0c4-0f2e-4886-b359-2cc63ac893a0","7c12a405-f4fb-44e1-bd71-2817db5b886e","D01","HOPB","HOPB.AOS.reaeration.station.04","HOPB_S4_20190422","2019-04-22T15:39Z",42,"2019-04-22T14:06:50Z",2.80,2.50,19.49,2.79,3.13,2.81,3.15
"ef3e2d62-9b2c-4196-b89b-ecb902d4f67f","7c12a405-f4fb-44e1-bd71-2817db5b886e","D01","HOPB","HOPB.AOS.reaeration.station.04","HOPB_S4_20190422","2019-04-22T15:39Z",85,"2019-04-22T14:14:00Z",4.20,2.50,19.59,2.79,4.68,2.80,4.71
"24c7fe0f-42f5-431f-8e40-9c8d98594a3b","7c12a405-f4fb-44e1-bd71-2817db5b886e","D01","HOPB","HOPB.AOS.reaeration.station.04","HOPB_S4_20190422","2019-04-22T15:39Z",51,"2019-04-22T14:08:20Z",2.60,8.60,19.51,9.61,2.90,9.66,2.92
"428c9495-f94d-4337-a50a-1001b1d36d3c","7c12a405-f4fb-44e1-bd71-2817db5b886e","D01","HOPB","HOPB.AOS.reaeration.station.04","HOPB_S4_20190422","2019-04-22T15:39Z",4,"2019-04-22T14:00:30Z",2.80,8.60,19.52,9.61,3.13,9.66,3.14
"aafb2bca-a4c2-41b8-bd57-d780c7b900ba","7c12a405-f4fb-44e1-bd71-2817db5b886e","D01","HOPB","HOPB.AOS.reaeration.station.04","HOPB_S4_20190422","2019-04-22T15:39Z",115,"2019-04-22T14:19:00Z",2.60,2.50,20.42,2.74,2.85,2.75,2.86
"aea67b58-8883-4087-b589-384d1c7b93a5","7c12a405-f4fb-44e1-bd71-2817db5b886e","D01","HOPB","HOPB.AOS.reaeration.station.04","HOPB_S4_20190422","2019-04-22T15:39Z",66,"2019-04-22T14:10:50Z",4.90,2.50,19.53,2.79,5.47,2.81,5.50
"81a0d371-119e-4b76-bf41-d61412d4b4db","7c12a405-f4fb-44e1-bd71-2817db5b886e","D01","HOPB","HOPB.AOS.reaeration.station.04","HOPB_S4_20190422","2019-04-22T15:39Z",53,"2019-04-22T14:08:40Z",2.80,2.50,19.51,2.79,3.13,2.81,3.15
"fb648299-e0b5-4314-a1fb-13efc79830a7","7c12a405-f4fb-44e1-bd71-2817db5b886e","D01","HOPB","HOPB.AOS.reaeration.station.04","HOPB_S4_20190422","2019-04-22T15:39Z",28,"2019-04-22T14:04:30Z",2.60,1.40,19.49,1.56,2.91,1.57,2.92
"7e3aa3bb-b39d-4116-bd3c-e3fcac02d9f6","7c12a405-f4fb-44e1-bd71-2817db5b886e","D01","HOPB","HOPB.AOS.reaeration.station.04","HOPB_S4_20190422","2019-04-22T15:39Z",101,"2019-04-22T14:16:40Z",2.60,6.30,20.07,6.95,2.87,6.99,2.88
"aa214a7c-f728-480d-8cdd-c703365a6075","7c12a405-f4fb-44e1-bd71-2817db5b886e","D01","HOPB","HOPB.AOS.reaeration.station.04","HOPB_S4_20190422","2019-04-22T15:39Z",44,"2019-04-22T14:07:10Z",4.20,2.50,19.51,2.79,4.69,2.81,4.72
"2515b97b-afb5-4c34-b833-2576a1400da0","7c12a405-f4fb-44e1-bd71-2817db5b886e","D01","HOPB","HOPB.AOS.reaeration.station.04","HOPB_S4_20190422","2019-04-22T15:39Z",116,"2019-04-22T14:19:10Z",2.60,8.50,20.45,9.31,2.85,9.35,2.86
