uid,recorduid,domainID,siteID,namedLocation,hoboSampleID,startDate,measurementNumber,dateTimeLogger,lowRangeHobo,fullRangeHobo,waterTemp,fullRangeSpCondLinear,lowRangeSpCondLinear,fullRangeSpCondNonlinear,lowRangeSpCondNonlinear
"7eeb11b6-5696-4799-8dd1-f2d42458463d","e8798d08-32de-4a9b-afe8-6409dc7a01d0","D04","CUPE","CUPE.AOS.reaeration.station.04","CUPE_S4_20180405","2018-04-05T12:19Z",788,"2018-04-05T15:11:10Z",2.90,5.20,25.93,5.11,2.85,5.10,2.85
"602e988f-3b90-4f24-8d5f-480bdbba20fc","e8798d08-32de-4a9b-afe8-6409dc7a01d0","D04","CUPE","CUPE.AOS.reaeration.station.04","CUPE_S4_20180405","2018-04-05T12:19Z",306,"2018-04-05T13:50:50Z",291.10,288.70,22.45,303.48,306.00,304.36,306.89
"6f1464e1-34a5-473b-82e0-760c02c5bccc","e8798d08-32de-4a9b-afe8-6409dc7a01d0","D04","CUPE","CUPE.AOS.reaeration.station.04","CUPE_S4_20180405","2018-04-05T12:19Z",182,"2018-04-05T13:30:10Z",290.10,287.50,22.37,302.71,305.44,303.61,306.35
"61486d0c-9e35-4e02-9dd8-790e92950f7a","e8798d08-32de-4a9b-afe8-6409dc7a01d0","D04","CUPE","CUPE.AOS.reaeration.station.04","CUPE_S4_20180405","2018-04-05T12:19Z",1564,"2018-04-05T17:20:30Z",10.60,7.90,28.65,7.39,9.91,7.35,9.86
"022f6f73-e8b2-424b-8aeb-313140f2f3de","e8798d08-32de-4a9b-afe8-6409dc7a01d0","D04","CUPE","CUPE.AOS.reaeration.station.04","CUPE_S4_20180405","2018-04-05T12:19Z",336,"2018-04-05T13:55:50Z",291.40,289.10,22.51,303.54,305.95,304.39,306.82
"59edead0-7d04-498c-bf61-87806ec0cda7","e8798d08-32de-4a9b-afe8-6409dc7a01d0","D04","CUPE","CUPE.AOS.reaeration.station.04","CUPE_S4_20180405","2018-04-05T12:19Z",1684,"2018-04-05T17:40:30Z",4.40,7.90,27.70,7.51,4.18,7.49,4.17
"4e835dff-9e3f-45ea-a069-77b685134fcd","e8798d08-32de-4a9b-afe8-6409dc7a01d0","D04","CUPE","CUPE.AOS.reaeration.station.04","CUPE_S4_20180405","2018-04-05T12:19Z",232,"2018-04-05T13:38:30Z",290.40,288.30,22.40,303.37,305.57,304.26,306.47
"13aadf7c-55e5-45b0-8648-cbbaac1e0b72","e8798d08-32de-4a9b-afe8-6409dc7a01d0","D04","CUPE","CUPE.AOS.reaeration.station.04","CUPE_S4_20180405","2018-04-05T12:19Z",1232,"2018-04-05T16:25:10Z",4.30,7.90,30.48,7.15,3.89,7.10,3.86
"570aa85b-6ba5-4ed9-845e-26deb9b1ecf2","e8798d08-32de-4a9b-afe8-6409dc7a01d0","D04","CUPE","CUPE.AOS.reaeration.station.04","CUPE_S4_20180405","2018-04-05T12:19Z",1128,"2018-04-05T16:07:50Z",7.40,7.90,30.59,7.14,6.69,7.08,6.64
"a384ffed-82df-4120-9d79-96d9b11fe9a0","e8798d08-32de-4a9b-afe8-6409dc7a01d0","D04","CUPE","CUPE.AOS.reaeration.station.04","CUPE_S4_20180405","2018-04-05T12:19Z",993,"2018-04-05T15:45:20Z",4.40,7.90,30.41,7.16,3.99,7.11,3.96
