uid,domainID,siteID,namedLocation,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,geodeticDatum,collectDate,injectionType,samplingImpractical,streambedLeafCover,iceCover,gasTracerType,constantRateTracerMass,carboyVolume,slugTracerMass,dripStartTime,dripEndTime,slugPourTime,loggersAtSensorSets,betweenLoggersDist,loggerInWaterDateTime,loggerOutWaterDateTime,dripRateStart,dripRateEnd,tracerAnalysisType,injectateSampleCollected,injectateSampleID,injectateSampleCode,samplingProtocolVersion,recordedBy,collectedBy,incompleteExperimentQF
"7918a11d-d06b-4567-b671-f564c0f518bf","D11","BLUE","BLUE",34.444218,-96.624201,1000.0,289.0,1000.0,"WGS84","2021-09-07T18:25Z","model - slug",,"Sparse","0 %",,,,12003.54,,,"2021-09-07T18:27Z","N",380.8,,,,,"conductivity","N","BLUE.00.20210907.NOT_COLLECTED",,"NEON.DOC.000693vK","0000-0003-4899-6153","0000-0002-1844-4553",
