uid,domainID,siteID,namedLocation,passStartTime,passEndTime,passNumber,eventID,taxonID,scientificName,morphospeciesID,bulkFishCount,actualOrEstimated,identificationQualifier,identifiedBy,remarks
"4b54a346-9c27-41d5-ba5a-380b294b8f21","D11","BLUE","BLUE.AOS.fish.point.04","2022-03-29T12:51Z","2022-03-29T20:01Z",1,"BLUE.20220329.04.1.e-fisher","ETHSPE","Etheostoma spectabile",,3,"actual",,"0000-0002-1844-4553",
"6a038ce0-ecb1-4116-80f0-5882c8d25c6d","D11","BLUE","BLUE.AOS.fish.point.04","2022-03-29T12:51Z","2022-03-29T20:01Z",1,"BLUE.20220329.04.1.e-fisher","ETHRAD","Etheostoma radiosum",,9,"actual",,"0000-0002-1844-4553",
"a0aa6ffb-a517-41c6-901a-9e4a75ad9df5","D11","BLUE","BLUE.AOS.fish.point.04","2022-03-29T12:51Z","2022-03-29T20:01Z",1,"BLUE.20220329.04.1.e-fisher","CYPVEN","Cyprinella venusta",,108,"actual",,"0000-0002-1844-4553",
"ab9e7555-02ba-457d-9fe1-ed0276352ce8","D11","BLUE","BLUE.AOS.fish.point.04","2022-03-29T12:51Z","2022-03-29T20:01Z",1,"BLUE.20220329.04.1.e-fisher","CYPSP1","Cyprinella sp.",,247,"actual",,"0000-0002-1844-4553",
"59c42e6d-4311-468e-988d-248453403aec","D11","BLUE","BLUE.AOS.fish.point.04","2022-03-29T12:51Z","2022-03-29T20:01Z",1,"BLUE.20220329.04.1.e-fisher","ETHSP","Etheostoma sp.",,56,"actual",,"0000-0002-1844-4553",
"a0f30dac-2500-4bd9-b391-6d634b0d1876","D11","BLUE","BLUE.AOS.fish.point.04","2022-03-29T20:01Z","2022-03-29T22:37Z",2,"BLUE.20220329.04.2.e-fisher","CYPSP","Cyprinus sp.",,218,"actual",,"0000-0002-1844-4553",
"af80fa6b-0f3f-4fa2-8d84-352c2b0d21c5","D11","BLUE","BLUE.AOS.fish.point.04","2022-03-29T20:01Z","2022-03-29T22:37Z",2,"BLUE.20220329.04.2.e-fisher","ETHSP","Etheostoma sp.",,38,"actual",,"0000-0002-1844-4553",
"cd862767-3af1-4a68-b44a-3f4f5b68b14c","D11","BLUE","BLUE.AOS.fish.point.04","2022-03-29T20:01Z","2022-03-29T22:37Z",2,"BLUE.20220329.04.2.e-fisher","GAMAFF","Gambusia affinis",,24,"actual",,"0000-0002-1844-4553",
"61c58203-78f5-451d-8b34-b4e104521a48","D11","BLUE","BLUE.AOS.fish.point.04","2022-03-29T20:01Z","2022-03-29T22:37Z",2,"BLUE.20220329.04.2.e-fisher","CYPVEN","Cyprinella venusta",,11,"actual",,"0000-0002-1844-4553",
"23876b9f-1ee4-4483-a55f-25bf2641073b","D11","BLUE","BLUE.AOS.fish.point.04","2022-03-29T20:01Z","2022-03-29T22:37Z",2,"BLUE.20220329.04.2.e-fisher","ETHSPE","Etheostoma spectabile",,9,"actual",,"0000-0002-1844-4553",
"4dc9deb9-6d3a-4308-adff-caeca71601b6","D11","BLUE","BLUE.AOS.fish.point.04","2022-03-29T20:01Z","2022-03-29T22:37Z",2,"BLUE.20220329.04.2.e-fisher","ETHRAD","Etheostoma radiosum",,36,"actual",,"0000-0002-1844-4553",
"b95e0ca3-e10f-4f4d-bef5-1899ca6aa76c","D11","BLUE","BLUE.AOS.fish.point.04","2022-03-29T23:21Z","2022-03-30T00:09Z",3,"BLUE.20220329.04.3.e-fisher","ETHRAD","Etheostoma radiosum",,18,"actual",,"0000-0002-1844-4553",
"fc9098a7-ca9e-4dec-984e-1962485fb3b8","D11","BLUE","BLUE.AOS.fish.point.04","2022-03-29T23:21Z","2022-03-30T00:09Z",3,"BLUE.20220329.04.3.e-fisher","GAMAFF","Gambusia affinis",,6,"actual",,"0000-0002-1844-4553",
"eb870991-c5ce-4bfd-ab5f-f9d181a0742a","D11","BLUE","BLUE.AOS.fish.point.04","2022-03-29T23:21Z","2022-03-30T00:09Z",3,"BLUE.20220329.04.3.e-fisher","ETHSP","Etheostoma sp.",,34,"actual",,"0000-0002-1844-4553",
"d0d8decb-a8c8-4e87-a20c-66be83d391d9","D11","BLUE","BLUE.AOS.fish.point.04","2022-03-29T23:21Z","2022-03-30T00:09Z",3,"BLUE.20220329.04.3.e-fisher","CYPVEN","Cyprinella venusta",,6,"actual",,"0000-0002-1844-4553",
"c46dcceb-1fd7-4c9d-97c8-04257e7b866e","D11","BLUE","BLUE.AOS.fish.point.04","2022-03-29T23:21Z","2022-03-30T00:09Z",3,"BLUE.20220329.04.3.e-fisher","CYPSP","Cyprinus sp.",,85,"actual",,"0000-0002-1844-4553",
"533d4837-9eea-4459-9f58-319d1c1efdf9","D11","BLUE","BLUE.AOS.fish.point.04","2022-03-29T23:21Z","2022-03-30T00:09Z",3,"BLUE.20220329.04.3.e-fisher","ETHSPE","Etheostoma spectabile",,7,"actual",,"0000-0002-1844-4553",
